Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0171491,007887,RUSS,B201,001,E,Advanced Russian,9/17/2008,9/10/2008,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,M-F,RCSEM,0810,Fall 2008,0470839
0700408,008479,SOCL,B302,001,E,Social Theory,4/7/2008,4/7/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,BYC127,0810,Fall 2008,0031619
0750570,003275,EDUC,B266,001,E,Schools in American Cities,9/8/2008,9/8/2008,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYD,0810,Fall 2008,0695890
0825970,003416,ENGL,B201,001,E,Chaucer: Canterbury Tales,4/7/2008,4/7/2008,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,EHII,0810,Fall 2008,3443571
0825970,003572,ENGL,B398,001,E,Senior Seminar,4/7/2008,4/7/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0810,Fall 2008,0897399
0825970,013632,ENGL,B269,001,E,Vile Bodies in Medieval Lit,4/7/2008,4/7/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL119,0810,Fall 2008,3443571
1086489,008763,SPAN,B001,001,E,Elementary Spanish,8/19/2008,8/19/2008,,1.00,8:00:00 AM, 8:00 AM,9:00:00 AM, 9:00 AM,M-F,BYC127,0810,Fall 2008,0428728
1089147,004359,GERM,B101,001,E,Intermediate German,9/11/2008,9/10/2008,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,TAYB,0810,Fall 2008,0847593
3093424,003560,ENGL,B385,001,E,Problems in Satire,9/3/2008,9/3/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,MW,EHI,0810,Fall 2008,0031359
3093424,007380,PSYC,B212,001,E,Human Cognition,4/10/2008,4/10/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,BYC127,0810,Fall 2008,0987494
3093424,009342,PSYC,B358,001,E,Political Psyc:Ethnic Conflict,9/3/2008,9/3/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL2,0810,Fall 2008,0031522
3093424,012895,PSYC,B346,001,E,Pediatric Psychology,4/10/2008,4/10/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,BYC127,0810,Fall 2008,0428011
3094516,007380,PSYC,B212,001,E,Human Cognition,4/16/2008,4/16/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,BYC127,0810,Fall 2008,0987494
3094516,008485,SOCL,B310,001,E,Sociology of AIDS,4/15/2008,4/15/2008,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,DAL119,0810,Fall 2008,0031553
3094516,008488,SOCL,B315,001,E,Sociology of AIDS Internship,4/15/2008,4/15/2008,,1.00,5:30:00 PM, 5:30 PM,8:00:00 PM, 8:00 PM,W,DVR,0810,Fall 2008,0031553
3094516,013712,PSYC,B301,001,E,Adv. Research Methods,8/21/2008,8/21/2008,,1.00,9:00:00 AM, 9:00 AM,12:00:00 PM,12:00 PM,W,BYC239,0810,Fall 2008,3474098
3099420,007125,POLS,B391,001,E,International Political Econ,4/21/2008,4/21/2008,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,DAL212A,0810,Fall 2008,0162976
3099420,007127,POLS,B398,001,E,Senior Conference,4/21/2008,4/21/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,DAL2,0810,Fall 2008,0162976
3103190,009304,HIST,B395,001,E,Exploring History,4/7/2008,4/7/2008,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,DAL2,0810,Fall 2008,1137952
3103190,013625,HIST,B381,001,E,History and Memory,7/9/2008,7/9/2008,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,M,TAYC,0810,Fall 2008,0029475
3103190,013633,ECON,B140,001,E,Self Interest & Socl Behavior,4/13/2008,4/13/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL2,0810,Fall 2008,3555173
3103190,013646,POLS,B255,001,E,Media and Elections,4/8/2008,4/8/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL300,0810,Fall 2008,3481299
3146209,002464,CITY,B360,001,E,Topics Urban Cult & Society,9/19/2008,9/10/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,CARP13,0810,Fall 2008,3208421
3146209,002472,CITY,B398,002,E,Senior Seminar,9/8/2008,9/8/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,TAYF,0810,Fall 2008,3208421
3146209,003441,ENGL,B234,001,E,Postcolonial Lit in English,9/19/2008,9/10/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHI,0810,Fall 2008,0897706
3198918,004283,GEOL,B206,001,E,"Resources,Energy& Environ Pol",9/6/2008,9/6/2008,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK200,0810,Fall 2008,1165566
3198918,007127,POLS,B398,001,E,Senior Conference,4/7/2008,4/7/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,DAL2,0810,Fall 2008,0162976
3198918,013646,POLS,B255,001,E,Media and Elections,9/9/2008,9/9/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL300,0810,Fall 2008,3481299
3212483,006038,MATH,B231,001,E,Discrete Mathematics I,4/10/2008,4/10/2008,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK338,0810,Fall 2008,0031454
3212483,006042,MATH,B301,001,E,Intro to Real Analysis I,4/10/2008,4/10/2008,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK336,0810,Fall 2008,0554585
3212483,009283,FREN,B213,001,E,Qu’est-ce que la théorie?,8/24/2008,8/24/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH111,0810,Fall 2008,0854975
3212483,010851,MATH,B295,001,E,Select Topics in Mathematics,9/2/2008,9/2/2008,,1.00,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,MWF,PK349,0810,Fall 2008,3470402
3218706,003464,ENGL,B263,001,E,Toni Morrison/Narr Conjure,4/18/2008,4/18/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,EHLEC,0810,Fall 2008,0599596
3218706,003572,ENGL,B398,001,E,Senior Seminar,4/18/2008,4/18/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0810,Fall 2008,0897399
3218706,011321,POLS,B375,001,E,"Women, Work & Family",4/18/2008,4/18/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,DAL212A,0810,Fall 2008,0028980
3221756,011531,HART,B238,001,E,History of Cinema:1895-1945,4/18/2008,4/18/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH110,0810,Fall 2008,3475527
3221756,012731,HART,B397,001,E,Junior Seminar,4/18/2008,4/18/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP15,0810,Fall 2008,0032827
3221756,013781,HART,B282,001,E,Arts of Sub-Saharan Africa,9/8/2008,9/8/2008,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,CARP21,0810,Fall 2008,3557107
3221877,001546,ARTD,B140,001,E,Appr to Dance: Themes & Persp,4/16/2008,4/16/2008,,1.00,6:30:00 PM, 6:30 PM,9:15:00 PM, 9:15 PM,T,TAYG,0810,Fall 2008,0031756
3221877,007076,POLS,B316,001,E,Ethnic Group Politics,9/10/2008,9/10/2008,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,DAL1,0810,Fall 2008,0031568
3221877,009342,PSYC,B358,001,E,Political Psyc:Ethnic Conflict,4/16/2008,4/16/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL2,0810,Fall 2008,0031522
3223454,001764,ARTW,B261,001,E,Poetry I,8/23/2008,8/23/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,EHIII,0810,Fall 2008,1061058
3223454,003572,ENGL,B398,001,E,Senior Seminar,4/7/2008,4/7/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0810,Fall 2008,0897399
3223454,012730,ENGL,B334,001,E,Topics in Film Studies:,4/7/2008,4/7/2008,,1.00,9:00:00 AM, 9:00 AM,12:00:00 PM,12:00 PM,F,DAL119,0810,Fall 2008,3554810
3223454,013625,HIST,B381,001,E,History and Memory,4/7/2008,4/7/2008,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,M,TAYC,0810,Fall 2008,0029475
3224158,006059,MATH,B398,001,E,Senior Conference,9/23/2008,9/23/2008,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK328,0810,Fall 2008,0554585
3224158,007877,RUSS,B001,001,E,Elementary Russian,4/20/2008,4/20/2008,,1.50,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,DAL25,0810,Fall 2008,0031386
3226945,008810,SPAN,B307,001,E,Cervantes,4/7/2008,4/7/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TH102,0810,Fall 2008,3571449
3226945,008824,SPAN,B398,001,E,Senior Seminar,4/7/2008,4/7/2008,,1.00,10:00:00 AM,10:00 AM,12:00:00 PM,12:00 PM,W,CARP13,0810,Fall 2008,0031572
3227014,007125,POLS,B391,001,E,International Political Econ,4/7/2008,4/7/2008,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,DAL212A,0810,Fall 2008,0162976
3227014,013646,POLS,B255,001,E,Media and Elections,4/7/2008,4/7/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL300,0810,Fall 2008,3481299
3227669,012730,ENGL,B334,001,E,Topics in Film Studies:,9/6/2008,9/6/2008,,1.00,9:00:00 AM, 9:00 AM,12:00:00 PM,12:00 PM,F,DAL119,0810,Fall 2008,3554810
3227669,013643,CSTS,B274,001,E,From Myth to Cinema,4/18/2008,4/18/2008,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYE,0810,Fall 2008,3470325
3231046,006565,PHIL,B330,001,E,Kant,4/17/2008,4/17/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,TAYC,0810,Fall 2008,0031399
3231046,006587,PHIL,B398,001,E,Senior Seminar,4/18/2008,4/18/2008,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,TH121,0810,Fall 2008,0031478
3236337,002562,CMSC,B110,001,E,Introduction to Computing,9/2/2008,9/2/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK338,0810,Fall 2008,1168490
3236337,004283,GEOL,B206,001,E,"Resources,Energy& Environ Pol",9/8/2008,9/8/2008,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK200,0810,Fall 2008,1165566
3236337,006041,MATH,B290,001,E,Elementary Number Theory,9/2/2008,9/2/2008,,1.00,2:00:00 PM, 2:00 PM,3:00:00 PM, 3:00 PM,MWF,PK349,0810,Fall 2008,0213446
3236337,006059,MATH,B398,001,E,Senior Conference,9/2/2008,9/2/2008,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK328,0810,Fall 2008,0554585
3248623,002413,CITY,B254,001,E,History of Modern Architecture,8/18/2008,8/18/2008,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,TH110,0810,Fall 2008,1051497
3248623,002472,CITY,B398,002,E,Senior Seminar,4/7/2008,4/7/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,TAYF,0810,Fall 2008,3208421
3248623,012338,CITY,B397,001,E,Sr Seminar Environment Studies,4/7/2008,4/7/2008,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,PK259,0810,Fall 2008,3448653
3249123,001767,ARTW,B264,001,E,News and Feature Writing,4/7/2008,4/7/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,W,EHII,0810,Fall 2008,3474008
3249123,009335,POLS,B358,001,E,Political Psyc:Ethnic Conflict,4/7/2008,4/7/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL2,0810,Fall 2008,0031522
3249454,001213,ANTH,B303,001,E,History Anthropological Theory,9/8/2008,9/8/2008,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,DAL119,0810,Fall 2008,0031471
3249454,001248,ANTH,B398,002,E,Senior Conference,9/8/2008,9/8/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL212A,0810,Fall 2008,0031471
3249725,008420,SOCL,B102,001,E,"Society, Culture, & Individual",4/10/2008,4/10/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL119,0810,Fall 2008,0125630
3249725,008479,SOCL,B302,001,E,Social Theory,4/10/2008,4/10/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,BYC127,0810,Fall 2008,0031619
3249725,008500,SOCL,B398,001,E,Senior Conference,4/10/2008,4/10/2008,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,DAL25,0810,Fall 2008,0132890
3249725,011045,ANTH,B249,001,E,Asian American Communities,9/2/2008,9/2/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,DAL119,0810,Fall 2008,3213249
3250074,001453,ARCH,B301,001,E,Greek Vase-Painting,4/18/2008,4/18/2008,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,CARP17,0810,Fall 2008,3555417
3250074,001473,ARCH,B398,001,E,Senior Seminar,4/18/2008,4/18/2008,,1.00,4:00:00 PM, 4:00 PM,6:00:00 PM, 6:00 PM,TH,CARP15,0810,Fall 2008,3555417
3250074,002872,CSTS,B205,001,E,Greek History,4/18/2008,4/18/2008,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TH111,0810,Fall 2008,1084458
3250084,001433,ARCH,B209,001,E,Aegean Archaeology,9/2/2008,9/2/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,CARP25,0810,Fall 2008,0031632
3250084,001442,ARCH,B224,001,E,Women in the Ancient Near East,4/17/2008,4/17/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP15,0810,Fall 2008,3098022
3250084,001473,ARCH,B398,001,E,Senior Seminar,4/17/2008,4/17/2008,,1.00,4:00:00 PM, 4:00 PM,6:00:00 PM, 6:00 PM,TH,CARP15,0810,Fall 2008,3555417
3250084,010872,ARCH,B220,001,E,ArabyBlest:ArchArabianPeninsul,9/2/2008,9/2/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,TAYSEM,0810,Fall 2008,3098022
3250227,001847,BIOL,B271,001,E,Developmental Biology,9/2/2008,9/2/2008,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK243,0810,Fall 2008,3483424
3250227,006519,PHIL,B222,001,E,Aesthetics,4/11/2008,4/11/2008,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,TH251,0810,Fall 2008,0031478
3250227,010871,BIOL,B245,001,E,The Brain and Mental Health,4/11/2008,4/11/2008,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,M,PK227,0810,Fall 2008,0168763
3250244,002951,EAST,B398,001,E,Senior Conference,4/15/2008,4/15/2008,,1.00,12:30:00 PM,12:30 PM,2:00:00 PM, 2:00 PM,M,CARP15,0810,Fall 2008,3421211
3250244,012895,PSYC,B346,001,E,Pediatric Psychology,4/17/2008,4/17/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,BYC127,0810,Fall 2008,0428011
3250395,001453,ARCH,B301,001,E,Greek Vase-Painting,4/13/2008,4/13/2008,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,CARP17,0810,Fall 2008,3555417
3250395,001473,ARCH,B398,001,E,Senior Seminar,4/13/2008,4/13/2008,,1.00,4:00:00 PM, 4:00 PM,6:00:00 PM, 6:00 PM,TH,CARP15,0810,Fall 2008,3555417
3250395,005734,ITAL,B207,001,E,Dante in Translation,4/13/2008,4/13/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,TAYB,0810,Fall 2008,3556752
3250395,011986,GREK,B010,001,E,TNT Greek,8/19/2008,8/19/2008,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,CARP15,0810,Fall 2008,0004955
3250498,003464,ENGL,B263,001,E,Toni Morrison/Narr Conjure,4/7/2008,4/7/2008,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,EHLEC,0810,Fall 2008,0599596
3250498,003533,ENGL,B354,001,E,Virginia Woolf,4/7/2008,4/7/2008,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,EHLEC,0810,Fall 2008,0897706
3250498,003572,ENGL,B398,001,E,Senior Seminar,4/7/2008,4/7/2008,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0810,Fall 2008,0897399
3250498,011035,LING,B239,001,E,Intro to Linguistics,4/7/2008,4/7/2008,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHLEC,0810,Fall 2008,3452853
