Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0252627,001839,BIOL,B201,001,E,Genetics,8/30/2005,8/30/2005,10/3/2005,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK229,0680,Fall 2005,3426758
0252627,002151,CHEM,B103,002,E,General Chemistry,7/26/2005,7/26/2005,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK180,0680,Fall 2005,1167863
0252627,006846,PHYS,B101,001,E,Introductory Physics I,7/26/2005,7/26/2005,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0680,Fall 2005,1167884
0460748,005732,ITAL,B205,001,E,Short Story of Modern Italy,4/21/2005,4/21/2005,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,CARP13,0680,Fall 2005,0031543
0525775,004666,GNST,B103,001,E,Intro Swahili Lang & Culture,10/27/2005,10/27/2005,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYD,0680,Fall 2005,0775640
0692830,008427,SOCL,B205,001,E,Social Inequality,4/22/2005,4/22/2005,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH110,0680,Fall 2005,0125630
0820816,001836,BIOL,B101,001,E,Intro Bio I:Molecules to Cells,7/25/2005,7/25/2005,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0680,Fall 2005,0056992
0820816,002160,CHEM,B211,002,E,Organic Chemistry,7/25/2005,7/25/2005,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,0680,Fall 2005,0004950
0820816,006846,PHYS,B101,001,E,Introductory Physics I,7/25/2005,7/25/2005,11/16/2005,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0680,Fall 2005,1167884
0889130,006867,PHYS,B308,001,E,Advanced Classical Mechanics,9/12/2005,9/6/2005,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK337,0680,Fall 2005,3426911
