Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
3558739,003279,EDUC,B303,001,E,Practice Teaching,10/31/2013,10/31/2013,,2.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,1061861
3574483,003279,EDUC,B303,001,E,Practice Teaching,10/31/2013,10/31/2013,,2.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,1061861
3580407,003279,EDUC,B303,001,E,Practice Teaching,10/31/2013,10/31/2013,,2.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,1061861
3227350,004356,GERM,B002,001,E,Elementary German,11/4/2013,11/4/2013,,1.00,9:10:00 AM, 9:10 AM,10:00:00 AM,10:00 AM,MWF,DAL25,1400,Spring 2014,0847593
3227350,010960,ENGL,B330,001,E,Sidekicks in the Canon,11/4/2013,11/4/2013,,1.00,10:10:00 AM,10:10 AM,11:30:00 AM,11:30 AM,MW,EHLEC,1400,Spring 2014,3092941
3475959,006054,MATH,B322,001,E,Functions Complex Variable I,11/4/2013,11/4/2013,,1.00,11:40:00 AM,11:40 AM,1:00:00 PM, 1:00 PM,MW,PK336,1400,Spring 2014,0554585
3480592,007407,PSYC,B399,001,E,Senior  Seminar,11/4/2013,11/4/2013,,1.00,2:10:00 PM, 2:10 PM,4:00:00 PM, 4:00 PM,W,BYC127,1400,Spring 2014,0031631
3481664,005731,ITAL,B320,001,E,Nationalism and Freedom,11/4/2013,11/4/2013,,1.00,12:10:00 PM,12:10 PM,2:00:00 PM, 2:00 PM,T,CARP15,1400,Spring 2014,3392421
3481664,015862,ITAL,B215,001,E,The City of Naples,11/4/2013,11/4/2013,,1.00,2:40:00 PM, 2:40 PM,4:00:00 PM, 4:00 PM,MW,TH104,1400,Spring 2014,4168993
3483977,008770,SPAN,B102,002,E,Intermediate Spanish II,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,2:30:00 PM, 2:30 PM,MW,TH111,1400,Spring 2014,3554385
3489089,002161,CHEM,B212,001,E,Organic Chemistry II,11/4/2013,11/4/2013,,1.00,10:10:00 AM,10:10 AM,11:00:00 AM,11:00 AM,MWF,PK180,1400,Spring 2014,0301910
3489089,002161,CHEM,B212,00A,E,Organic Chemistry II,11/4/2013,11/4/2013,,0.00,2:10:00 PM, 2:10 PM,5:30:00 PM, 5:30 PM,M,PK179,1400,Spring 2014,0301910
3491953,001460,ARCH,B308,001,E,Ceramic Analysis,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,TH,CARP25,1400,Spring 2014,3098022
3491953,001474,ARCH,B399,001,E,Senior Seminar,11/4/2013,11/4/2013,,1.00,2:10:00 PM, 2:10 PM,4:00:00 PM, 4:00 PM,T,CARP13,1400,Spring 2014,0853792
3491953,011865,GEOL,B350,002,E,Adv Topics in Geology,11/4/2013,11/4/2013,,1.00,9:55:00 AM, 9:55 AM,11:15:00 AM,11:15 AM,TTH,PK259,1400,Spring 2014,3818521
3493764,005258,HIST,B319,001,E,Topics in Mod European History,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,TH,CARP17,1400,Spring 2014,4170165
3493931,006580,PHIL,B352,001,E,Feminism and Philosophy,11/4/2013,11/4/2013,,1.00,11:40:00 AM,11:40 AM,1:00:00 PM, 1:00 PM,MW,DAL25,1400,Spring 2014,3083296
3493931,006588,PHIL,B399,001,E,Senior Conference,11/4/2013,11/4/2013,,1.00,7:10:00 PM, 7:10 PM,10:00:00 PM,10:00 PM,M,,1400,Spring 2014,0031399
3493931,007128,POLS,B399,001,E,Senior Essay,11/4/2013,11/4/2013,,1.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,0028980
3496439,002175,CHEM,B321,001,E,Adv Physical Chemistry,11/4/2013,11/4/2013,,1.00,11:25:00 AM,11:25 AM,12:45:00 PM,12:45 PM,TTH,PK278,1400,Spring 2014,3415849
3496439,002178,CHEM,B332,001,E,Advanced Inorganic Chemistry,11/4/2013,11/4/2013,,0.50,10:10:00 AM,10:10 AM,11:30:00 AM,11:30 AM,MW,PK264,1400,Spring 2014,0180723
3496439,002187,CHEM,B399,008,E,Senior Seminar,11/4/2013,11/4/2013,,1.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,0301910
3544262,003525,ENGL,B345,001,E,Topics in Narrative Theory,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,W,EHI,1400,Spring 2014,3318436
3544262,003573,ENGL,B399,001,E,Senior Essay,11/4/2013,11/4/2013,,1.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,3393009
3544262,015249,CSTS,B175,001,E,Feminism in Classics,11/4/2013,11/4/2013,,1.00,11:40:00 AM,11:40 AM,1:00:00 PM, 1:00 PM,MW,TAYF,1400,Spring 2014,3212821
3544262,016623,ARTT,B151,001,E,Focus: Dramatic Structures,11/4/2013,11/4/2013,,0.50,12:55:00 PM,12:55 PM,2:15:00 PM, 2:15 PM,TTH,GOB,1400,Spring 2014,0254474
3557742,002875,CSTS,B208,001,E,The Roman Empire,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,2:00:00 PM, 2:00 PM,MWF,TH104,1400,Spring 2014,0031582
3557742,002879,CSTS,B399,001,E,Senior Conference,11/4/2013,11/4/2013,,1.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,1084458
3557742,003573,ENGL,B399,001,E,Senior Essay,11/4/2013,11/4/2013,,1.00,12:00:00 AM,,12:00:00 AM,,,,1400,Spring 2014,3393009
3559903,007107,POLS,B348,001,E,Culture and Ethnic Conflict,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,TH,DAL25,1400,Spring 2014,0031568
3560236,004010,FREN,B002,002,E,Elementary French,11/4/2013,11/4/2013,,1.00,9:10:00 AM, 9:10 AM,10:00:00 AM,10:00 AM,MWF,TAYG,1400,Spring 2014,4089710
3572330,002562,CMSC,B110,001,E,Introduction to Computing,11/4/2013,11/4/2013,,1.00,2:25:00 PM, 2:25 PM,3:45:00 PM, 3:45 PM,TTH,PK338,1400,Spring 2014,4177047
3572330,006588,PHIL,B399,001,E,Senior Conference,11/4/2013,11/4/2013,,1.00,7:10:00 PM, 7:10 PM,10:00:00 PM,10:00 PM,M,,1400,Spring 2014,0031399
3574519,006060,MATH,B399,002,E,Senior Conference,11/4/2013,11/4/2013,,1.00,12:55:00 PM,12:55 PM,2:15:00 PM, 2:15 PM,TTH,PK328,1400,Spring 2014,0431634
3574519,016609,PSYC,B230,001,E,Forensic Psychology,11/4/2013,11/4/2013,,1.00,9:55:00 AM, 9:55 AM,11:15:00 AM,11:15 AM,TTH,TAYF,1400,Spring 2014,4273392
3575259,010851,MATH,B295,001,E,Topics in Mathematics,11/4/2013,11/4/2013,,1.00,8:25:00 AM, 8:25 AM,9:45:00 AM, 9:45 AM,TTH,PK349,1400,Spring 2014,0207327
3575259,015500,EDUC,B260,001,E,Multicultural Education,11/4/2013,11/4/2013,,1.00,2:25:00 PM, 2:25 PM,3:45:00 PM, 3:45 PM,TTH,TAYG,1400,Spring 2014,0695890
3576020,010842,CMSC,B330,001,E,Algorithms: Design & Practice,11/4/2013,11/4/2013,,1.00,9:55:00 AM, 9:55 AM,11:15:00 AM,11:15 AM,TTH,PK337,1400,Spring 2014,0564741
3578240,003525,ENGL,B345,001,E,Topics in Narrative Theory,11/4/2013,11/4/2013,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,W,EHI,1400,Spring 2014,3318436
