Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0172459,008469,SOCL,B265,001,E,Research Design & Stat Analys,9/6/2007,9/6/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL119,0710,Fall 2007,3420576
0686967,013169,ENGL,B378,001,E,Eating Culture:,9/3/2007,9/3/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL1,0710,Fall 2007,3393009
0700408,012295,CMSC,B325,001,E,Computational Linguistics,4/9/2007,4/9/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK349,0710,Fall 2007,0564741
0750570,008769,SPAN,B101,005,E,Intermediate Spanish,9/11/2007,9/11/2007,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,GOB,0710,Fall 2007,0899465
1086489,012771,SOCL,B175,001,E,Environment and Society,4/20/2007,4/20/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL119,0710,Fall 2007,3448653
1089147,004355,GERM,B001,001,E,Elementary German,9/17/2007,9/11/2007,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,TAYB,0710,Fall 2007,0847593
1170820,003572,ENGL,B398,001,E,Senior Seminar,8/9/2007,9/3/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0710,Fall 2007,0897399
1170820,013169,ENGL,B378,001,E,Eating Culture:,8/9/2007,9/3/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL1,0710,Fall 2007,3393009
1170820,013216,ENGL,B297,001,E,"Terror, Pleasure & Gothic Imag",9/4/2007,9/4/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHLEC,0710,Fall 2007,3318436
1170820,013217,ENGL,B296,001,E,Intro to Medieval Drama,8/9/2007,9/3/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,DAL25,0710,Fall 2007,3443571
3069495,007380,PSYC,B212,001,E,Human Cognition,9/21/2007,9/11/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,BYC127,0710,Fall 2007,0987494
3069495,007381,PSYC,B218,001,E,Behavioral Neuroscience,4/18/2007,4/18/2007,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,BYC127,0710,Fall 2007,0031611
3069495,008500,SOCL,B398,001,E,Senior Conference,4/18/2007,4/18/2007,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL2,0710,Fall 2007,3420576
3069495,012771,SOCL,B175,001,E,Environment and Society,9/21/2007,9/11/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL119,0710,Fall 2007,3448653
3073525,001836,BIOL,B101,003,E,Intro Bio I:Molecules to Cells,7/25/2007,9/3/2007,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0710,Fall 2007,3452118
3073525,002160,CHEM,B211,002,E,Organic Chemistry I,7/25/2007,9/3/2007,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,0710,Fall 2007,0004950
3073525,006846,PHYS,B101,001,E,Introductory Physics I,7/25/2007,9/3/2007,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0710,Fall 2007,0402773
3075829,001547,ARTD,B142,001,E,Dance Composition I,9/10/2007,9/10/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PEMSTD,0710,Fall 2007,1054236
3075829,008500,SOCL,B398,001,E,Senior Conference,4/19/2007,4/19/2007,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL2,0710,Fall 2007,3420576
3090066,007127,POLS,B398,001,E,Senior Conference,9/3/2007,9/3/2007,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,DAL2,0710,Fall 2007,0162976
3090066,011045,ANTH,B249,001,E,Asian American Communities,9/3/2007,9/3/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,MW,DAL1,0710,Fall 2007,3213249
3090066,013155,POLS,B378,001,E,Origins Amer Constitutionalism,9/3/2007,9/3/2007,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,DAL10,0710,Fall 2007,3198619
3090066,013343,HIST,B210,001,E,Topics in Chinese Cult History,9/3/2007,9/3/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP13,0710,Fall 2007,3473827
3093818,001763,ARTW,B260,001,E,Short Fiction I,4/20/2007,4/20/2007,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,EHI,0710,Fall 2007,3474420
3094516,004379,GERM,B245,001,E,Approaches to Germ Lit/Culture,4/16/2007,4/16/2007,,1.00,1:00:00 PM, 1:00 PM,3:00:00 PM, 3:00 PM,M,CARP17,0710,Fall 2007,0989327
3094516,007372,PSYC,B203,001,E,Educational Psychology,4/16/2007,4/16/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,TH110,0710,Fall 2007,0603646
3094719,005263,HIST,B325,001,E,Topics in Social History:,4/16/2007,4/16/2007,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,TH102,0710,Fall 2007,0493855
3094719,013194,ENGL,B293,001,E,Intro Criticl Feminist Studies,9/7/2007,9/7/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHI,0710,Fall 2007,0058557
3099325,001247,ANTH,B397,001,E,Sr Seminar Environment Studies,4/11/2007,4/11/2007,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,PK259,0710,Fall 2007,3448653
3099420,002992,ECON,B105,001,E,Principles of Econs,4/20/2007,4/20/2007,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,DAL119,0710,Fall 2007,1083868
3099420,007008,POLS,B131,001,E,Comparative Politics,4/20/2007,4/20/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,MW,DAL300,0710,Fall 2007,0316015
3102134,010942,MATH,B225,001,E,Intro to Financial Mathematics,9/3/2007,9/3/2007,,1.00,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,MWF,PK349,0710,Fall 2007,0207327
3102974,004369,GERM,B209,001,E,Philosophical Apprch to Crit.,4/12/2007,4/12/2007,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,TAYB,0710,Fall 2007,0138190
3102974,005263,HIST,B325,001,E,Topics in Social History:,4/12/2007,4/12/2007,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,TH102,0710,Fall 2007,0493855
3102974,008500,SOCL,B398,001,E,Senior Conference,4/12/2007,4/12/2007,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL2,0710,Fall 2007,3420576
3102974,009845,GERM,B308,001,E,Pol Transformation E&W Europe:,4/12/2007,4/12/2007,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,DAL10,0710,Fall 2007,0316015
3103190,005141,HIST,B101,001,E,The Historical Imagination,4/15/2007,4/15/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,EHLEC,0710,Fall 2007,1020104
3103190,005271,HIST,B336,001,E,Topics in African History:,4/15/2007,4/15/2007,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,CARP17,0710,Fall 2007,1137952
3103190,011063,POLS,B283,001,E,Modern Mid.East/North Africa,9/3/2007,9/3/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,DAL119,0710,Fall 2007,3195964
3103343,006026,MATH,B104,001,E,Elements of Prob & Statistics,4/11/2007,4/11/2007,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,PK338,0710,Fall 2007,0431634
3103343,006867,PHYS,B308,001,E,Advanced Classical Mechanics,4/11/2007,4/11/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK337,0710,Fall 2007,3461209
3103343,013191,EDUC,B250,001,E,Literacies and Education,9/10/2007,9/10/2007,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,TAYG,0710,Fall 2007,0695890
