Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0033322,011834,RUSS,B223,001,E,Russian & E European Folklore,1/19/2010,1/19/2010,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,T,TAYF,1000,Spring 2010,0470839
0310347,001249,ANTH,B399,001,E,Senior Conference,11/4/2009,11/4/2009,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL212A,1000,Spring 2010,0031388
0310347,011208,GEOL,B250,001,E,Computational Methods,11/4/2009,11/4/2009,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TTH,PK10,1000,Spring 2010,3577231
1057610,002562,CMSC,B110,001,E,Introduction to Computing,1/19/2010,1/19/2010,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK243,1000,Spring 2010,1168490
1057610,003406,ENGL,B125,002,E,Writing Workshop,1/19/2010,1/19/2010,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYF,1000,Spring 2010,1167851
1057610,006024,MATH,B102,001,E,Calculus/Analytic Geometry II,2/17/2010,1/27/2010,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK338,1000,Spring 2010,3470402
1086489,008770,SPAN,B102,001,E,Intermediate Spanish,11/2/2009,11/2/2009,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,BYC127,1000,Spring 2010,0428728
1086489,014124,CSTS,B231,001,E,"Medicine, Magic & Miracles",11/2/2009,11/2/2009,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,TH111,1000,Spring 2010,3555100
1088365,002368,CITY,B190,001,E,Form of the City,1/27/2010,1/27/2010,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,DAL300,1000,Spring 2010,0697660
1088365,002470,CITY,B378,001,E,American Collegiate Arch,1/29/2010,1/26/2010,,1.00,10:00:00 AM,10:00 AM,12:00:00 PM,12:00 PM,F,DAL212A,1000,Spring 2010,0697660
1088365,011313,HART,B266,001,E,Contemporary Art,1/19/2010,1/19/2010,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP21,1000,Spring 2010,3647219
1088365,014228,ITAL,B011,001,E,Intensive Elementary Ital  II,1/25/2010,1/25/2010,,1.50,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,TAYE,1000,Spring 2010,3648007
1160238,001165,ANTH,B209,001,E,Human Evolution,11/11/2009,11/11/2009,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL315,1000,Spring 2010,3646621
1160238,001176,ANTH,B220,001,E,Method & Theory in Archaeology,11/11/2009,11/11/2009,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL25,1000,Spring 2010,0031388
1160238,012293,ANTH,B270,001,E,Geoarchaeology,11/11/2009,11/11/2009,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,PK229,1000,Spring 2010,3098022
3196460,003573,ENGL,B399,001,E,Senior Essay,1/19/2010,1/19/2010,,1.00,12:00:00 AM,,12:00:00 AM,,,,1000,Spring 2010,0031332
3196460,006026,MATH,B104,002,E,Elements of Prob & Statistics,1/25/2010,1/25/2010,,1.00,2:00:00 PM, 2:00 PM,3:00:00 PM, 3:00 PM,M,PK243,1000,Spring 2010,3470402
3196460,008770,SPAN,B102,002,E,Intermediate Spanish,1/26/2010,1/26/2010,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,DAL2,1000,Spring 2010,0899465
3196460,014206,ENGL,B372,001,E,American Women's Life Writing,1/19/2010,1/19/2010,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,MW,EHI,1000,Spring 2010,1079401
3198263,003278,EDUC,B302,001,E,Practice Teaching Seminar,11/11/2009,11/11/2009,,1.00,6:00:00 PM, 6:00 PM,8:30:00 PM, 8:30 PM,M,BYC239,1000,Spring 2010,1061861
3198263,003279,EDUC,B303,001,E,Practice Teaching,11/11/2009,11/11/2009,,2.00,12:00:00 AM,,12:00:00 AM,,,,1000,Spring 2010,1061861
3213028,007128,POLS,B399,001,E,Senior Essay,11/2/2009,11/2/2009,,1.00,12:00:00 AM,,12:00:00 AM,,,,1000,Spring 2010,0162976
3213028,011844,ANTH,B286,001,E,Social Construct: Irish Amer,1/25/2010,1/25/2010,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,DAL1,1000,Spring 2010,0031471
3217247,006026,MATH,B104,001,E,Elements of Prob & Statistics,4/26/2010,4/26/2010,6/1/2010,1.00,2:00:00 PM, 2:00 PM,3:00:00 PM, 3:00 PM,M,PK243,1000,Spring 2010,3470402
3217247,007888,RUSS,B202,001,E,Advanced Russian,4/26/2010,4/26/2010,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,M-F,RCCON,1000,Spring 2010,0470839
3219927,007040,POLS,B241,001,E,Pol of Intl Law & Institutions,11/6/2009,11/6/2009,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL2,1000,Spring 2010,0162976
3219927,013146,ECON,B285,001,E,Democracy and Development,11/6/2009,11/6/2009,,1.00,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,W,DAL25,1000,Spring 2010,3332662
3226303,001157,ANTH,B190,001,E,Form of the City,11/9/2009,11/9/2009,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,DAL300,1000,Spring 2010,0697660
3226303,002397,CITY,B229,001,E,Comparative Urbanism,1/19/2010,1/19/2010,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TAYG,1000,Spring 2010,0493725
3226303,004010,FREN,B002,003,E,Elementary French,11/9/2009,11/9/2009,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,M-F,TH104,1000,Spring 2010,3442425
3226303,014384,EDUC,B240,001,E,Researching Educ on Campus,11/10/2009,11/10/2009,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,TAYD,1000,Spring 2010,0492451
3227297,004888,HART,B398,001,E,Senior Conference,1/19/2010,1/19/2010,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP13,1000,Spring 2010,0031473
3227297,011187,HART,B306,001,E,Film Theory,1/19/2010,1/19/2010,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,CARP13,1000,Spring 2010,3194193
3227297,014207,HART,B336,001,E,Topics in Film,1/19/2010,1/19/2010,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL1,1000,Spring 2010,3554810
3250131,013193,BIOL,B376,001,E,Integ Biochem&Molculr Biol II,11/2/2009,11/2/2009,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK229,1000,Spring 2010,0898918
