Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0138353,001474,ARCH,B399,001,E,Senior Seminar,2/17/2004,2/17/2004,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0024663
0138353,005725,ITAL,B102,001,E,Intermediate Italian,8/25/2004,1/20/2004,8/25/2004,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP15,0655,Spring 2004,0031543
0362014,011306,ARTW,B268,001,E,Writing Literary Journalism,11/15/2003,11/15/2003,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,EHIII,0655,Spring 2004,3319825
0385511,001837,BIOL,B102,001,E,Intro Bio II: Orgs to Pops,8/5/2003,8/5/2003,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0655,Spring 2004,0123161
0385511,002161,CHEM,B212,002,E,Organic Chemistry,8/5/2003,8/5/2003,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,0655,Spring 2004,0301910
0385511,006847,PHYS,B102,001,E,Introductory Physics II,8/5/2003,8/5/2003,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK243,0655,Spring 2004,0031335
0472799,003034,ECON,B314,001,E,Topics in Social Policy,1/19/2004,1/19/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,TH111,0655,Spring 2004,0222805
0472799,006031,MATH,B203,003,E,Linear Algebra,1/22/2004,1/22/2004,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK349,0655,Spring 2004,0431634
0493741,011224,EAST,B234,001,E,Intro to Korean Culture,11/10/2003,11/10/2003,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,TAYG,0655,Spring 2004,3196642
0493741,011536,EAST,B267,001,E,Dev of Modern Japanese Nation,11/10/2003,11/10/2003,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TH111,0655,Spring 2004,3213249
0661374,003278,EDUC,B302,001,E,Practice Teaching Seminar,2/26/2004,2/26/2004,,1.00,5:00:00 PM, 5:00 PM,8:00:00 PM, 8:00 PM,M,TAYG,0655,Spring 2004,0675005
0663344,001849,BIOL,B301,001,E,Organismal Bio: Vertebrate Str,1/14/2004,1/14/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TTH,PK128,0655,Spring 2004,0123161
0692830,010842,CMSC,B330,001,E,Algorithms: Design & Practice,11/10/2003,11/10/2003,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,PK338,0655,Spring 2004,0564741
0746108,001837,BIOL,B102,001,E,Intro Bio II: Orgs to Pops,1/21/2004,1/21/2004,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0655,Spring 2004,0123161
0746108,002153,CHEM,B104,002,E,General Chemistry,1/21/2004,1/21/2004,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK243,0655,Spring 2004,1167863
0794549,001837,BIOL,B102,001,E,Intro Bio II: Orgs to Pops,8/5/2003,8/5/2003,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0655,Spring 2004,0123161
0794549,002161,CHEM,B212,002,E,Organic Chemistry,8/5/2003,8/5/2003,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,0655,Spring 2004,0301910
0794549,006847,PHYS,B102,001,E,Introductory Physics II,8/5/2003,8/5/2003,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK243,0655,Spring 2004,0031335
0820385,008439,SOCL,B217,001,E,The Family in Social Context,1/27/2004,1/27/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,CARP25,0655,Spring 2004,0132890
0820385,008469,SOCL,B265,001,E,Research Design & Stat Analys,1/27/2004,1/27/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH224,0655,Spring 2004,0125630
0820385,008501,SOCL,B399,001,E,Senior Seminar,1/27/2004,1/27/2004,,1.00,9:00:00 AM, 9:00 AM,11:00:00 AM,11:00 AM,M,TH104,0655,Spring 2004,0031553
0820385,011322,SOCL,B375,001,E,"Women, Work & Family",1/27/2004,1/27/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,GIL101,0655,Spring 2004,0028980
0825075,003573,ENGL,B399,001,E,Senior Essay,1/27/2004,1/27/2004,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,3092941
0825075,011198,ARTT,B353,001,E,Advanced Performance Ensemble,3/11/2004,2/5/2004,3/11/2004,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,W,GOCOM,0655,Spring 2004,3198088
0858172,001837,BIOL,B102,001,E,Intro Bio II: Orgs to Pops,8/5/2003,8/5/2003,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0655,Spring 2004,0123161
0858172,002153,CHEM,B104,002,E,General Chemistry,8/5/2003,8/5/2003,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK243,0655,Spring 2004,1167863
0858172,006847,PHYS,B102,001,E,Introductory Physics II,8/5/2003,8/5/2003,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK243,0655,Spring 2004,0031335
0890353,002456,CITY,B335,001,E,Elite/Pop Cult:City&Mass Media,5/10/2004,1/27/2004,5/10/2004,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP25,0655,Spring 2004,0493725
0890353,002877,CSTS,B324,001,E,Roman Architecture,1/27/2004,1/27/2004,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,TH102,0655,Spring 2004,0031582
0890353,002879,CSTS,B399,001,E,Senior Thesis,1/27/2004,1/27/2004,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0031332
0892947,008469,SOCL,B265,001,E,Research Design & Stat Analys,11/6/2003,11/6/2003,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH224,0655,Spring 2004,0125630
0893684,001474,ARCH,B399,001,E,Senior Seminar,11/11/2003,11/11/2003,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0024663
0893684,005157,HIST,B203,001,E,High Middle Ages,1/22/2004,1/22/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,CARP17,0655,Spring 2004,3334598
0893684,005293,HIST,B371,001,E,Early Modern Pirate,11/11/2003,11/11/2003,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,GIL101,0655,Spring 2004,1020104
0893684,005310,HIST,B398,002,E,Senior Thesis,3/1/2004,11/11/2003,3/1/2004,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,F,CARP17,0655,Spring 2004,0493855
0897102,001842,BIOL,B209,001,E,Environmental Toxicology,11/11/2003,11/11/2003,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK229,0655,Spring 2004,0031557
0897102,004297,GEOL,B310,001,E,Introduction to Geophysics,1/19/2004,1/19/2004,,1.00,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,TTH,PK259,0655,Spring 2004,3318666
0898104,006539,PHIL,B252,001,E,Feminist Theory,11/10/2003,11/10/2003,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TAYC,0655,Spring 2004,0777265
0898869,003482,ENGL,B281,001,E,Power and Place in Lit & Film,1/21/2004,1/21/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,EHLEC,0655,Spring 2004,3320456
0898869,007128,POLS,B399,003,E,Senior Essay,1/27/2004,1/27/2004,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0031568
0898869,010965,ENGL,B322,001,E,Love and Money,1/21/2004,1/21/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,EHLEC,0655,Spring 2004,0897706
0899040,001182,ANTH,B229,001,E,Comparative Urbanism,11/10/2003,11/10/2003,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,CARP25,0655,Spring 2004,0493725
0899040,008439,SOCL,B217,001,E,The Family in Social Context,11/10/2003,11/10/2003,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,CARP25,0655,Spring 2004,0132890
0899040,008501,SOCL,B399,001,E,Senior Seminar,11/10/2003,11/10/2003,,1.00,9:00:00 AM, 9:00 AM,11:00:00 AM,11:00 AM,M,TH104,0655,Spring 2004,0031553
0899040,011313,HART,B266,001,E,Contemporary Art & Theory,1/25/2004,1/25/2004,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,CARP21,0655,Spring 2004,0672202
0899385,001890,BIOL,B390,001,E,Senior Seminar: Ecology,11/10/2003,11/10/2003,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,M,PK227,0655,Spring 2004,3312777
0899385,003017,ECON,B234,001,E,Environmental Economics,11/10/2003,11/10/2003,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,TH110,0655,Spring 2004,0492580
0900586,001164,ANTH,B208,001,E,Human Biology,1/30/2004,1/30/2004,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,M,TAYF,0655,Spring 2004,0601586
0902364,008501,SOCL,B399,001,E,Senior Seminar,11/9/2003,11/9/2003,,1.00,9:00:00 AM, 9:00 AM,11:00:00 AM,11:00 AM,M,TH104,0655,Spring 2004,0031553
0904197,003482,ENGL,B281,001,E,Power and Place in Lit & Film,1/21/2004,1/21/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,EHLEC,0655,Spring 2004,3320456
0904197,007106,POLS,B347,001,E,Adv Issues Peace & Conflict,11/5/2003,11/5/2003,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,W,GIL101,0655,Spring 2004,3337003
0904197,007128,POLS,B399,002,E,Senior Essay,11/5/2003,11/5/2003,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0028980
0908849,008812,SPAN,B309,001,E,La mujer en la lit Siglo Oro,1/20/2004,1/20/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,CARP15,0655,Spring 2004,0576472
0908849,011317,SPAN,B311,001,E,Hispanic Detective Fiction,1/20/2004,1/20/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,TAYE,0655,Spring 2004,3194197
0909462,004356,GERM,B002,002,E,Elementary German,11/8/2003,11/8/2003,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,M-F,GIL210,0655,Spring 2004,0847593
0909462,005738,ITAL,B211,001,E,"Primo Levi, Holocaust & After",11/8/2003,11/8/2003,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,CARP15,0655,Spring 2004,0031543
0909462,005742,ITAL,B303,001,E,Petrarca and Boccaccio,11/8/2003,11/8/2003,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,T,CARP15,0655,Spring 2004,0031543
0909462,007128,POLS,B399,003,E,Senior Essay,11/8/2003,11/8/2003,,1.00,12:00:00 AM,,12:00:00 AM,,,,0655,Spring 2004,0031568
0910971,001839,BIOL,B201,001,E,Genetics,11/5/2003,11/5/2003,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK229,0655,Spring 2004,0898918
0910971,001840,BIOL,B202,001,E,Neurobiology & Behavior,11/5/2003,11/5/2003,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK229,0655,Spring 2004,0168763
0910971,006509,PHIL,B212,001,E,Metaphysics,11/5/2003,11/5/2003,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,TAYB,0655,Spring 2004,3194739
