Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
3432357,001559,ARTD,B342,001,E,Advanced Choreography,4/2/2012,4/2/2012,,1.00,12:00:00 AM,,12:00:00 AM,,,,1210,Fall 2012,0031756
3432357,004014,FREN,B101,001,E,Intro à l'analyse litt/cult I,4/2/2012,4/2/2012,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,TAYE,1210,Fall 2012,3996718
3432357,012354,ARTD,B330,001,E,Adv Technique: Modern,4/2/2012,4/2/2012,,0.50,4:00:00 PM, 4:00 PM,5:30:00 PM, 5:30 PM,TTH,PEMSTD,1210,Fall 2012,0492321
3432357,012355,ARTD,B331,001,E,Adv Technique: Ballet,4/2/2012,4/2/2012,,0.50,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,MW,PEMSTD,1210,Fall 2012,3817289
3432357,015450,ARTD,B310,001,E,Perf City: Bodies in Space,4/2/2012,4/2/2012,,1.00,6:30:00 PM, 6:30 PM,9:15:00 PM, 9:15 PM,T,GOB,1210,Fall 2012,1083671
3460718,004082,FREN,B398,001,E,Senior Conference,4/2/2012,4/2/2012,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,TH118,1210,Fall 2012,1167978
3460718,007127,POLS,B398,001,E,Senior Conference,4/2/2012,4/2/2012,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,DAL6,1210,Fall 2012,3198619
3462240,007381,PSYC,B218,001,E,Behavioral Neuroscience,4/2/2012,4/2/2012,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,CARP21,1210,Fall 2012,0031611
3462240,015243,PSYC,B322,001,E,Culture and Development,4/2/2012,4/2/2012,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,BYC239,1210,Fall 2012,0031631
3471450,002174,CHEM,B312,001,E,Advanced Organic Chemistry,4/2/2012,4/2/2012,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,PK264,1210,Fall 2012,3926209
3471450,002186,CHEM,B398,004,E,Senior Seminar,4/2/2012,4/2/2012,,1.00,12:00:00 AM, 0:00 AM,12:00:00 AM, 0:00 AM,,,1210,Fall 2012,1083806
3474374,001765,ARTW,B262,001,E,Playwriting I,4/2/2012,4/2/2012,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,F,EHI,1210,Fall 2012,3927849
3474374,003572,ENGL,B398,001,E,Senior Seminar,4/2/2012,4/2/2012,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,1210,Fall 2012,0024092
3480728,005197,HIST,B243,001,E,Atlantic Cultures,4/2/2012,4/2/2012,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,MW,TAYC,1210,Fall 2012,1020104
3480728,009362,SOCL,B227,001,E,Sports in Society,4/2/2012,4/2/2012,,1.00,2:15:00 PM, 2:15 PM,3:45:00 PM, 3:45 PM,TTH,DAL300,1210,Fall 2012,0031619
3480728,014551,EDUC,B255,001,E,"Tech, Education and Society",4/2/2012,4/2/2012,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,BYC127,1210,Fall 2012,0492451
3480867,002568,CMSC,B245,001,E,Principles of Program Lang.,4/2/2012,4/2/2012,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,PK337,1210,Fall 2012,1168490
3480867,011963,BIOL,B326,001,E,From Channels to Behavior,4/2/2012,4/2/2012,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,MW,PK127,1210,Fall 2012,0409956
3480867,013712,PSYC,B301,001,E,Adv. Research Methods,4/2/2012,4/2/2012,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,T,BYC239,1210,Fall 2012,0851717
3481391,006026,MATH,B104,001,E,Probability and Statistics,4/2/2012,4/2/2012,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK338,1210,Fall 2012,0213446
3481944,004877,HART,B355,001,E,Hist of London Since 18th C,4/2/2012,4/2/2012,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,CARP15,1210,Fall 2012,0031373
3481944,004888,HART,B398,001,E,Senior Conference,4/2/2012,4/2/2012,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP15,1210,Fall 2012,0032827
3483036,001770,ARTW,B360,001,E,Writing Short Fiction II,4/2/2012,4/2/2012,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,EHI,1210,Fall 2012,3688148
3483036,003572,ENGL,B398,001,E,Senior Seminar,4/2/2012,4/2/2012,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,1210,Fall 2012,0024092
3483511,001185,ANTH,B236,001,E,Evolution,4/2/2012,4/2/2012,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,PK25,1210,Fall 2012,0123161
3483511,001248,ANTH,B398,001,E,Senior Conference,4/2/2012,4/2/2012,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,DAL2,1210,Fall 2012,0135660
3483511,013921,BIOL,B214,001,E,History of Genetics/Embryology,4/2/2012,4/2/2012,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK227,1210,Fall 2012,3483424
3483977,002394,CITY,B226,001,E,Intro to Archit & Urban Design,4/2/2012,4/2/2012,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,ROSTUD,1210,Fall 2012,0020988
