Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
1057610,006043,MATH,B302,002,E,Intro to Real Analysis II,11/1/2010,11/1/2010,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK336,1100,Spring 2011,0554585
1057610,006060,MATH,B399,001,E,Senior Conference,11/1/2010,11/1/2010,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,PK328,1100,Spring 2011,0031526
1057610,011223,MATH,B396,001,E,Research Seminar,11/1/2010,11/1/2010,,1.00,12:00:00 AM, 0:00 AM,12:00:00 AM, 0:00 AM,,,1100,Spring 2011,0207327
3239415,007128,POLS,B399,001,E,Senior Essay,11/1/2010,11/1/2010,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,DAL2,1100,Spring 2011,0028980
3239415,013997,POLS,B379,001,E,The UN and World Order,11/1/2010,11/1/2010,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,T,DAL1,1100,Spring 2011,3575049
3239415,014628,POLS,B264,001,E,Politics of Global Commodities,11/1/2010,11/1/2010,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,DAL2,1100,Spring 2011,3575049
3255755,001837,BIOL,B102,003,E,Intro Bio II: Orgs to Pops,11/1/2010,11/1/2010,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK20,1100,Spring 2011,3452118
3255755,002161,CHEM,B212,002,E,Organic Chemistry II,11/1/2010,11/1/2010,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,1100,Spring 2011,0301910
3255755,006847,PHYS,B102,001,E,Introductory Physics II,11/1/2010,11/1/2010,,1.00,8:15:00 AM, 8:15 AM,9:45:00 AM, 9:45 AM,TTH,PK243,1100,Spring 2011,3102267
3255755,006847,PHYS,B102,B,E,Introductory Physics II,11/1/2010,11/1/2010,,0.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,T,PK241,1100,Spring 2011,0402773
3330330,001837,BIOL,B102,003,E,Intro Bio II: Orgs to Pops,11/1/2010,11/1/2010,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK20,1100,Spring 2011,3452118
3330330,006847,PHYS,B102,001,E,Introductory Physics II,11/1/2010,11/1/2010,,1.00,8:15:00 AM, 8:15 AM,9:45:00 AM, 9:45 AM,TTH,PK243,1100,Spring 2011,3102267
3330330,006847,PHYS,B102,D,E,Introductory Physics II,11/1/2010,11/1/2010,,0.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,PK241,1100,Spring 2011,0402773
3375323,004293,GEOL,B305,001,E,Igneous& Metamorphic Petrology,11/1/2010,11/1/2010,,1.00,9:45:00 AM, 9:45 AM,11:15:00 AM,11:15 AM,TTH,PK200,1100,Spring 2011,0802802
3375323,004306,GEOL,B399,001,E,Senior Thesis,11/1/2010,11/1/2010,,1.00,1:00:00 PM, 1:00 PM,3:00:00 PM, 3:00 PM,TH,PK259,1100,Spring 2011,3092832
3375323,011865,GEOL,B350,002,E,Adv Topics in Geology,11/1/2010,11/1/2010,,1.00,1:00:00 PM, 1:00 PM,3:00:00 PM, 3:00 PM,MF,PK200,1100,Spring 2011,3646542
3405451,001243,ANTH,B360,001,E,Adv Topics in Human Evolution,11/1/2010,11/1/2010,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,TH,DAL315,1100,Spring 2011,3646621
3405451,002450,CITY,B325,002,E,Topics in Social History,11/1/2010,11/1/2010,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYSEM,1100,Spring 2011,3448653
