Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0362014,007041,POLS,B243,001,E,African/Carib Persp World Pol,11/19/2004,11/19/2004,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,TH,CARP21,0670,Spring 2005,0162976
0362014,007128,POLS,B399,001,E,Senior Essay,11/19/2004,11/19/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,BYC100,0670,Spring 2005,0028980
0692830,002856,CSEM,B002,002,E,College Seminar,11/11/2004,11/11/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,GOB,0670,Spring 2005,0406445
0892947,007365,PSYC,B102,001,E,Experimental Psychology,11/17/2004,11/17/2004,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,TH110,0670,Spring 2005,0701976
0892947,012107,SOCL,B257,001,E,Marginals and Outsiders,1/20/2005,1/20/2005,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,TAYD,0670,Spring 2005,0031619
0898104,001249,ANTH,B399,001,E,Senior Conference,11/15/2004,11/15/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TAYE,0670,Spring 2005,0031388
0898104,005247,HIST,B303,001,E,Topics in American History,11/15/2004,11/15/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,TAYSEM,0670,Spring 2005,3310303
0898104,005263,HIST,B325,002,E,Topics in Social History,1/23/2005,1/23/2005,,1.00,7:30:00 PM, 7:30 PM,10:00:00 PM,10:00 PM,T,CARP15,0670,Spring 2005,3090017
0901284,006049,MATH,B311,001,E,Partial Differential Equations,1/12/2005,1/12/2005,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK336,0670,Spring 2005,0207327
0903788,001195,ANTH,B253,001,E,Childhood in the African Exper,1/25/2005,1/25/2005,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,TH251,0670,Spring 2005,0031471
0903788,001750,ARTT,B252,001,E,Fund of Tech Theater Product,1/25/2005,1/25/2005,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,GOAUD,0670,Spring 2005,0416447
0908849,002657,COML,B209,001,E,Philosophical Apprch to Crit.,1/18/2005,1/18/2005,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,TAYB,0670,Spring 2005,0138190
0910971,001842,BIOL,B209,001,E,Environmental Toxicology,11/8/2004,11/8/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK25,0670,Spring 2005,0031557
0910971,001893,BIOL,B393,001,E,Senior Sem: Genetics,11/8/2004,11/8/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,PK227,0670,Spring 2005,0898918
