Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0145661,004083,FREN,B399,001,E,Senior Conference,1/17/2003,1/17/2003,,1.00,1:30:00 PM, 1:30 PM,4:00:00 PM, 4:00 PM,TH,TAYC,0640,Spring 2003,0376136
0145661,005745,ITAL,B399,001,E,Senior Conference,11/15/2002,11/15/2002,,1.00,12:00:00 AM,,12:00:00 AM,,,,0640,Spring 2003,0031543
0254082,006024,MATH,B102,003,E,Calculus/Analytic Geometry II,11/7/2002,11/7/2002,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK338,0640,Spring 2003,0301909
0254082,006026,MATH,B104,001,E,Elements of Prob & Statistics,11/7/2002,11/7/2002,,1.00,2:00:00 PM, 2:00 PM,3:00:00 PM, 3:00 PM,MWF,PK243,0640,Spring 2003,0213446
0254082,008764,SPAN,B002,003,E,Elementary Spanish,11/7/2002,11/7/2002,,1.50,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,GOB,0640,Spring 2003,0899465
0480377,003003,ECON,B206,001,E,International Economics,10/28/2002,10/28/2002,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,TAYF,0640,Spring 2003,3214464
0649837,003573,ENGL,B399,001,E,Senior Essay,1/27/2003,1/27/2003,,1.00,12:00:00 AM,,12:00:00 AM,,,,0640,Spring 2003,0897706
0649837,010965,ENGL,B322,001,E,Love and Money,1/27/2003,1/27/2003,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TAYB,0640,Spring 2003,0897706
0672478,004815,HART,B210,001,E,Medieval Art,1/28/2003,1/28/2003,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH224,0640,Spring 2003,3092667
0672478,006504,PHIL,B201,002,E,Hist Intro Philosophy: Modern,11/12/2002,11/12/2002,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,TH111,0640,Spring 2003,3198623
0700408,011230,CMSC,B240,001,E,Computer Organization,11/8/2002,11/8/2002,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,PK231,0640,Spring 2003,1167856
0731629,006555,PHIL,B319,001,E,Philosophy of Mind,11/7/2002,11/7/2002,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,TAYB,0640,Spring 2003,0127086
0744449,006043,MATH,B302,002,E,Intro to Real Analysis II,11/25/2002,11/25/2002,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,PK336,0640,Spring 2003,0409737
0744449,006060,MATH,B399,001,E,Senior Seminar,1/20/2003,1/20/2003,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK328,0640,Spring 2003,0031384
0751788,008446,SOCL,B224,001,E,Politics of Social Policy,1/24/2003,1/24/2003,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,TH110,0640,Spring 2003,0893542
0751788,008501,SOCL,B399,001,E,Senior Seminar,11/3/2002,11/3/2002,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,GIL101,0640,Spring 2003,0125630
