Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0252627,002153,CHEM,B104,001,E,General Chemistry,7/26/2005,11/1/2005,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK243,0685,Spring 2006,0428815
0252627,006847,PHYS,B102,001,E,Introductory Physics II,7/26/2005,11/1/2005,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0685,Spring 2006,3427120
0692830,011219,CMSC,B361,001,E,Emergence,1/27/2006,1/24/2006,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,PK337,0685,Spring 2006,1168490
0828226,001837,BIOL,B102,001,E,Intro Bio II: Orgs to Pops,11/7/2005,11/7/2005,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0685,Spring 2006,0409956
0854238,004276,GEOL,B103,001,E,Earth Syst Science & Environ,1/16/2006,1/16/2006,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK243,0685,Spring 2006,1165566
0854238,011306,ARTW,B268,001,E,Writing Literary Journalism,1/17/2006,1/17/2006,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,EHIII,0685,Spring 2006,3319825
0889130,006862,PHYS,B302,001,E,Quantam Mech & Applications,1/24/2006,1/24/2006,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK337,0685,Spring 2006,0031347
0892947,011312,SOCL,B350,001,E,Movements for Social Justice,11/9/2005,11/9/2005,,1.00,12:00:00 PM,12:00 PM,2:30:00 PM, 2:30 PM,TH,TAYC,0685,Spring 2006,0125630
0892947,011962,EDUC,B225,001,E,Empowering Learners,1/23/2006,1/23/2006,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,TH104,0685,Spring 2006,0492451
0903788,001249,ANTH,B399,001,E,Senior Conference,1/26/2006,1/24/2006,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TAYG,0685,Spring 2006,0031388
0997873,009270,ENGL,B205,001,E,Intro to Film,11/8/2005,11/8/2005,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,EHLEC,0685,Spring 2006,3310251
0997873,012104,PHYS,B109,001,E,How Things Work,11/8/2005,11/8/2005,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK243,0685,Spring 2006,1167884
1017457,001763,ARTW,B260,001,E,Short Fiction I,11/18/2005,11/18/2005,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,EHI,0685,Spring 2006,0027799
1017457,003439,ENGL,B231,001,E,Modernism in Anglo-Amer Poetry,11/18/2005,11/18/2005,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,EHLEC,0685,Spring 2006,1165592
1017457,003573,ENGL,B399,001,E,Senior Essay,11/18/2005,11/18/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1017457,012286,ARTW,B382,001,E,Poetry Master Class,11/18/2005,11/18/2005,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,F,EHII,0685,Spring 2006,1165592
1045484,003278,EDUC,B302,001,E,Practice Teaching Seminar,11/16/2005,11/16/2005,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TAYF,0685,Spring 2006,0675005
1045484,003279,EDUC,B303,001,E,Practice Teaching,11/16/2005,11/16/2005,,2.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TAYF,0685,Spring 2006,0675005
1045484,003573,ENGL,B399,001,E,Senior Essay,11/16/2005,11/16/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1048446,006588,PHIL,B399,001,E,Senior Conference,11/7/2005,11/7/2005,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TH251,0685,Spring 2006,3194739
1048446,008429,SOCL,B207,001,E,Prejudice: Race & Ethinic Rels,11/15/2005,11/15/2005,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYG,0685,Spring 2006,3405054
1048446,011207,PHIL,B326,001,E,Relativism: Cognitive & Moral,11/15/2005,11/15/2005,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,W,TAYSEM,0685,Spring 2006,0031478
1049332,001562,ARTD,B345,004,E,Dance Ensemble:,11/7/2005,11/7/2005,,0.50,6:30:00 PM, 6:30 PM,9:00:00 PM, 9:00 PM,W,GYMFIT,0685,Spring 2006,#Value!
1049332,002399,CITY,B232,001,E,Latin American Urbanism,11/7/2005,11/7/2005,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TH224,0685,Spring 2006,3422490
1059404,003541,ENGL,B362,001,E,African American Literature,1/24/2006,1/24/2006,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,EHII,0685,Spring 2006,0599596
1059404,003573,ENGL,B399,001,E,Senior Essay,11/8/2005,11/8/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1059404,004885,HART,B380,001,E,Topics in Contemp Art,11/8/2005,11/8/2005,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,CARP13,0685,Spring 2006,0672202
1059404,009271,ENGL,B207,001,E,Big Books of American Lit,11/8/2005,11/8/2005,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHLEC,0685,Spring 2006,0058557
1070105,001774,ARTW,B364,001,E,Approaches to the Novel,11/10/2005,11/10/2005,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,T,TH223,0685,Spring 2006,#Value!
1070105,003573,ENGL,B399,001,E,Senior Essay,11/10/2005,11/10/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1070105,009271,ENGL,B207,001,E,Big Books of American Lit,11/10/2005,11/10/2005,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,EHLEC,0685,Spring 2006,0058557
1072178,001249,ANTH,B399,001,E,Senior Conference,11/8/2005,11/8/2005,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TAYG,0685,Spring 2006,0031388
1072178,003573,ENGL,B399,001,E,Senior Essay,11/28/2005,11/28/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1072178,009213,ANTH,B231,001,E,Cultural Profiles Modern Exile,11/8/2005,11/8/2005,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TH224,0685,Spring 2006,0138190
1073076,003422,ENGL,B211,001,E,Renaissance Lyric,1/16/2006,1/16/2006,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,EHII,0685,Spring 2006,0024092
1073076,003439,ENGL,B231,001,E,Modernism in Anglo-Amer Poetry,11/9/2005,11/9/2005,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,EHLEC,0685,Spring 2006,1165592
1073076,003573,ENGL,B399,001,E,Senior Essay,11/9/2005,11/9/2005,,1.00,12:00:00 AM,,12:00:00 AM,,,,0685,Spring 2006,0031332
1073076,011528,ENGL,B238,001,E,Silent Film:,11/9/2005,11/9/2005,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,EHLEC,0685,Spring 2006,3310251
1073230,001887,BIOL,B372,001,E,Molecular Biology,11/8/2005,11/8/2005,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK10,0685,Spring 2006,3426758
1073230,001891,BIOL,B391,001,E,Senior Sem: Biochemistry,11/8/2005,11/8/2005,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,PK227,0685,Spring 2006,3422398
