Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
3227350,003520,ENGL,B333,001,E,Lesbian Immortal,4/7/2014,4/7/2014,,1.00,11:40:00 AM,11:40 AM,1:00:00 PM, 1:00 PM,MW,EHI,1410,Fall 2014,3393009
3227350,003572,ENGL,B398,001,E,Senior Seminar,4/7/2014,4/7/2014,,1.00,2:40:00 PM, 2:40 PM,4:00:00 PM, 4:00 PM,M,EHLEC,1410,Fall 2014,0897399
3227350,013170,ENGL,B270,001,E,American Girl,4/7/2014,4/7/2014,,1.00,1:10:00 PM, 1:10 PM,2:30:00 PM, 2:30 PM,MW,EHLEC,1410,Fall 2014,3092941
3464954,002403,CITY,B237,001,E,Themes in Mod African History,4/7/2014,4/7/2014,,1.00,2:40:00 PM, 2:40 PM,4:00:00 PM, 4:00 PM,MW,CARP25,1410,Fall 2014,1137952
3464954,007125,POLS,B391,001,E,International Political Econ,4/7/2014,4/7/2014,,1.00,12:10:00 PM,12:10 PM,2:00:00 PM, 2:00 PM,W,DAL2,1410,Fall 2014,0162976
3483059,009270,ENGL,B205,001,E,Intro to Film,4/7/2014,4/7/2014,,1.00,2:25:00 PM, 2:25 PM,3:45:00 PM, 3:45 PM,TTH,CARP25,1410,Fall 2014,0897706
3521001,013192,BIOL,B375,001,E,Integ Biochem & Molculr Bio I,4/7/2014,4/7/2014,,1.00,9:55:00 AM, 9:55 AM,11:15:00 AM,11:15 AM,TTH,PK126,1410,Fall 2014,3459335
3561430,008824,SPAN,B398,001,E,Senior Seminar,4/7/2014,4/7/2014,,1.00,7:10:00 PM, 7:10 PM,9:00:00 PM, 9:00 PM,M,TH118,1410,Fall 2014,0031572
3561430,014572,EDUC,B270,001,E,"Identity, Access, Innovation",4/7/2014,4/7/2014,,1.00,2:25:00 PM, 2:25 PM,3:45:00 PM, 3:45 PM,TTH,TAYG,1410,Fall 2014,0695890
3581265,001248,ANTH,B398,001,E,Senior Conference,4/7/2014,4/7/2014,,1.00,2:10:00 PM, 2:10 PM,4:00:00 PM, 4:00 PM,M,DAL2,1410,Fall 2014,0135660
3581265,008769,SPAN,B101,001,E,Intermediate Spanish I,4/7/2014,4/7/2014,,1.00,11:10:00 AM,11:10 AM,12:00:00 PM,12:00 PM,MWF,TH111,1410,Fall 2014,3996107
3581497,008439,SOCL,B217,001,E,The Family in Social Context,4/7/2014,4/7/2014,,1.00,1:10:00 PM, 1:10 PM,2:30:00 PM, 2:30 PM,MW,DAL119,1410,Fall 2014,3420576
3584557,004082,FREN,B398,001,E,Senior Conference,4/7/2014,4/7/2014,,1.00,1:40:00 PM, 1:40 PM,4:00:00 PM, 4:00 PM,TH,TH116,1410,Fall 2014,1167978
3584557,006865,PHYS,B306,001,E,Mathematical Meths in Phys Sci,4/7/2014,4/7/2014,,1.00,12:10:00 PM,12:10 PM,1:00:00 PM, 1:00 PM,MWF,PK337,1410,Fall 2014,3646602
3609407,003463,ENGL,B262,001,E,African American Literature,4/7/2014,4/7/2014,,1.00,9:55:00 AM, 9:55 AM,11:15:00 AM,11:15 AM,TTH,EHI,1410,Fall 2014,0599596
3611135,001881,BIOL,B364,001,E,Developmental Neurobiology,4/7/2014,4/7/2014,,1.00,10:10:00 AM,10:10 AM,11:30:00 AM,11:30 AM,MW,PK227,1410,Fall 2014,4362789
3613455,003033,ECON,B313,001,E,Industrial Org & Public Policy,4/7/2014,4/7/2014,,1.00,10:10:00 AM,10:10 AM,11:30:00 AM,11:30 AM,MW,DAL212E,1410,Fall 2014,0492580
3613455,004065,FREN,B325,001,E,Topics: Etudes avancées,4/7/2014,4/7/2014,,1.00,2:10:00 PM, 2:10 PM,4:00:00 PM, 4:00 PM,T,TAYSEM,1410,Fall 2014,0854975
3613455,006029,MATH,B201,002,E,Multivariable Calculus,4/7/2014,4/7/2014,,1.00,12:10:00 PM,12:10 PM,1:00:00 PM, 1:00 PM,MWF,PK338,1410,Fall 2014,3839982
3615055,002712,COML,B398,001,E,Theories & Meths in Comp Lit,4/7/2014,4/7/2014,,1.00,1:10:00 PM, 1:10 PM,4:00:00 PM, 4:00 PM,W,DAL212E,1410,Fall 2014,0138190
