Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0362014,007125,POLS,B391,001,E,International Political Econ,4/23/2004,4/23/2004,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,BYC106,0665,Fall 2004,0162976
0362014,007127,POLS,B398,001,E,Senior Conference,8/30/2004,8/30/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYE,0665,Fall 2004,0028980
0362014,011321,POLS,B375,001,E,"Women, Work & Family",9/7/2004,9/7/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,BYC106,0665,Fall 2004,0028980
0362014,011838,SOCL,B229,001,E,Black Amer Socio Perspective,9/1/2004,9/1/2004,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,TAYG,0665,Fall 2004,0031619
0692830,002571,CMSC,B372,001,E,Intro Artificial Intelligence,4/16/2004,4/16/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK338,0665,Fall 2004,0564741
0889130,006863,PHYS,B303,001,E,Statistical & Thermal Physics,6/7/2004,6/7/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK337,0665,Fall 2004,0402773
0892947,008427,SOCL,B205,001,E,Social Inequality,4/15/2004,4/15/2004,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TAYF,0665,Fall 2004,0125630
0892947,010954,HIST,B277,001,E,Religion & Dissent Mid Ages,9/5/2004,9/5/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,MW,CAN311,0665,Fall 2004,3401548
0898104,001248,ANTH,B398,001,E,Senior Conference,4/14/2004,4/14/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TAYE,0665,Fall 2004,0031388
0898104,005263,HIST,B325,001,E,Topics in Social History,8/30/2004,8/30/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,W,TH104,0665,Fall 2004,0493855
0901284,006044,MATH,B303,002,E,Abstract Algebra I,9/20/2004,9/7/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK336,0665,Fall 2004,0207327
0903788,001213,ANTH,B303,001,E,History Anthropological Theory,9/6/2004,9/6/2004,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,TH224,0665,Fall 2004,0031471
0903788,001248,ANTH,B398,001,E,Senior Conference,9/6/2004,9/6/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,TAYE,0665,Fall 2004,0031388
0908849,001845,BIOL,B236,001,E,Evolution,10/7/2004,9/7/2004,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK25,0665,Fall 2004,0123161
0908849,002712,COML,B398,001,E,Theories & Meths in Comp Lit,10/7/2004,9/7/2004,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,TH251,0665,Fall 2004,0468281
0910971,001166,ANTH,B210,001,E,Medical Anthropology,4/5/2004,4/5/2004,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK243,0665,Fall 2004,0135660
0910971,001862,BIOL,B341,001,E,Intro to Biochemistry,4/5/2004,4/5/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK229,0665,Fall 2004,0031557
0910971,006559,PHIL,B323,001,E,Culture & Interpretation,9/6/2004,9/6/2004,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,TH251,0665,Fall 2004,0031478
0940115,001183,ANTH,B230,001,E,Native North American Cultures,8/30/2004,8/30/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP21,0665,Fall 2004,0406445
0940115,001473,ARCH,B398,001,E,Senior Seminar,8/30/2004,8/30/2004,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,CARP17,0665,Fall 2004,0031632
0940115,004869,HART,B340,001,E,Topics in Baroque Art,8/30/2004,8/30/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,TH,CARP13,0665,Fall 2004,0053518
0940115,004888,HART,B398,001,E,Senior Conference,8/30/2004,8/30/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP15,0665,Fall 2004,3092667
0950914,006044,MATH,B303,002,E,Abstract Algebra I,4/5/2004,4/5/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,PK336,0665,Fall 2004,0207327
0950914,006059,MATH,B398,002,E,Senior Conference,4/5/2004,4/5/2004,,1.00,2:00:00 PM, 2:00 PM,3:00:00 PM, 3:00 PM,MWF,PK328,0665,Fall 2004,0619470
0979769,007396,PSYC,B351,001,E,Developmental Psychopathology,9/6/2004,9/6/2004,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,M,BYC127,0665,Fall 2004,0825571
0981248,003572,ENGL,B398,001,E,Senior Seminar,4/7/2004,4/7/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0665,Fall 2004,0024092
0981248,011833,HART,B291,001,E,Documentary Film & Media,4/7/2004,4/7/2004,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,BYC127,0665,Fall 2004,1084371
0981248,011943,ENGL,B310,001,E,Victorian Media,9/4/2004,9/4/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,TTH,EHI,0665,Fall 2004,3393009
0994458,008765,SPAN,B003,004,E,Intermediate Spanish,4/28/2004,4/28/2004,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,BYC106,0665,Fall 2004,0428728
0997873,002695,COML,B320,001,E,Topics in German Literature,9/1/2004,9/1/2004,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,W,TH223,0665,Fall 2004,0138190
0997873,010965,ENGL,B322,001,E,Love and Money,4/5/2004,4/5/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,CARP15,0665,Fall 2004,0897706
1000374,004876,HART,B354,001,E,Topics in Art Criticism,4/16/2004,4/16/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,M,CARP25,0665,Fall 2004,0032827
1000374,004888,HART,B398,001,E,Senior Conference,4/16/2004,4/16/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,CARP15,0665,Fall 2004,3092667
1000704,004011,FREN,B003,001,E,Intermediate French,4/7/2004,4/7/2004,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,TAYE,0665,Fall 2004,3335907
1001389,003037,ECON,B324,001,E,Econs Poverty & Discrimination,4/5/2004,4/5/2004,,1.00,7:00:00 PM, 7:00 PM,9:30:00 PM, 9:30 PM,W,TAYB,0665,Fall 2004,0222805
1001389,006042,MATH,B301,002,E,Intro to Real Analysis I,9/6/2004,9/6/2004,,1.00,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,MWF,PK336,0665,Fall 2004,0031454
1001389,009266,ECON,B320,001,E,Res Sem: Financial System,9/6/2004,9/6/2004,,1.00,2:30:00 PM, 2:30 PM,4:30:00 PM, 4:30 PM,M,CARP15,0665,Fall 2004,1083868
1001389,010942,MATH,B225,001,E,Intro to Financial Mathematics,9/6/2004,9/6/2004,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK349,0665,Fall 2004,0619470
1003163,001473,ARCH,B398,001,E,Senior Seminar,4/5/2004,4/5/2004,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,CARP17,0665,Fall 2004,0031632
1003163,004013,FREN,B005,002,E,Intensive Intermediate French,8/18/2004,8/18/2004,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,TAYG,0665,Fall 2004,0031578
1003163,011957,ARCH,B327,001,E,Spatial Analysis in Archaelogy,8/11/2004,8/11/2004,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,M,BYC106,0665,Fall 2004,1168460
1003163,011992,ARCH,B333,001,E,Ancient Greek Technology,8/11/2004,8/11/2004,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,CARP17,0665,Fall 2004,0694784
1009914,001851,BIOL,B303,001,E,Animal Physiology,8/31/2004,8/31/2004,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK229,0665,Fall 2004,0409956
1009914,006029,MATH,B201,001,E,Multivariable Calculus,4/9/2004,4/9/2004,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK336,0665,Fall 2004,0031454
1010605,003560,ENGL,B385,001,E,Problems in Satire,4/7/2004,4/7/2004,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,EHI,0665,Fall 2004,0031359
1010605,003572,ENGL,B398,001,E,Senior Seminar,4/7/2004,4/7/2004,,1.00,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,M,EHLEC,0665,Fall 2004,0024092
1012362,007125,POLS,B391,001,E,International Political Econ,4/16/2004,4/16/2004,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,BYC106,0665,Fall 2004,0162976
1012362,007127,POLS,B398,001,E,Senior Conference,4/16/2004,4/16/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYE,0665,Fall 2004,0028980
1012362,011838,SOCL,B229,001,E,Black Amer Socio Perspective,4/16/2004,4/16/2004,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,TAYG,0665,Fall 2004,0031619
1012792,003500,ENGL,B299,001,E,History of Narrative Cinema,4/10/2004,4/10/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH110,0665,Fall 2004,3194193
1012792,003573,ENGL,B399,001,E,Senior Essay,8/31/2004,8/31/2004,,1.00,12:00:00 AM,,12:00:00 AM,,,,0665,Fall 2004,#Value!
1017457,001768,ARTW,B265,001,E,Creative Nonfiction,4/16/2004,4/16/2004,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,EHI,0665,Fall 2004,0027799
1017457,003500,ENGL,B299,001,E,History of Narrative Cinema,4/16/2004,4/16/2004,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,TH110,0665,Fall 2004,3194193
1017457,003560,ENGL,B385,001,E,Problems in Satire,9/7/2004,9/7/2004,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,EHI,0665,Fall 2004,0031359
1017882,002182,CHEM,B345,001,E,Advanced Biological Chemistry,4/16/2004,4/16/2004,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK278,0665,Fall 2004,0428815
1019072,002637,CNSE,B101,001,E,Advanced Chinese,9/6/2004,9/6/2004,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,CAN314,0665,Fall 2004,3393919
1019072,007125,POLS,B391,001,E,International Political Econ,4/27/2004,4/27/2004,,1.00,12:00:00 PM,12:00 PM,2:00:00 PM, 2:00 PM,W,BYC106,0665,Fall 2004,0162976
1019072,007127,POLS,B398,001,E,Senior Conference,4/27/2004,4/27/2004,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYE,0665,Fall 2004,0028980
