Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0171491,007878,RUSS,B002,001,E,Elementary Russian,2/9/2007,1/30/2007,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,RCCON,0700,Spring 2007,0031386
0700408,012330,SOCL,B160,001,E,Social Problems-US & Int'l,1/24/2007,1/24/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL119,0700,Spring 2007,3420576
0750570,008764,SPAN,B002,004,E,Elementary Spanish,2/9/2007,1/30/2007,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,M-F,TAYG,0700,Spring 2007,0899465
0861816,003573,ENGL,B399,001,E,Senior Essay,11/9/2006,11/9/2006,,1.00,12:00:00 AM,,12:00:00 AM,,,,0700,Spring 2007,0024092
0900525,003270,EDUC,B200,001,E,Critical Issues in Education,11/7/2006,11/7/2006,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,T,TAYG,0700,Spring 2007,3453358
0900525,008501,SOCL,B399,001,E,Senior Seminar,11/7/2006,11/7/2006,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,DAL212A,0700,Spring 2007,0125630
0959337,001837,BIOL,B102,003,E,Intro Bio II: Orgs to Pops,7/18/2006,7/18/2006,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0700,Spring 2007,3452118
0959337,002153,CHEM,B104,002,E,General Chemistry,7/18/2006,7/18/2006,,1.00,12:00:00 PM,12:00 PM,1:00:00 PM, 1:00 PM,MWF,PK278,0700,Spring 2007,0168378
0959337,006847,PHYS,B102,001,E,Introductory Physics II,7/18/2006,7/18/2006,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0700,Spring 2007,3427120
1005451,003573,ENGL,B399,001,E,Senior Essay,11/10/2006,11/10/2006,,1.00,12:00:00 AM,,12:00:00 AM,,,,0700,Spring 2007,0024092
1065796,003278,EDUC,B302,001,E,Practice Teaching Seminar,1/22/2007,1/22/2007,,1.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TAYE,0700,Spring 2007,0675005
1065796,003279,EDUC,B303,001,E,Practice Teaching,1/22/2007,1/22/2007,,2.00,7:00:00 PM, 7:00 PM,10:00:00 PM,10:00 PM,M,TAYE,0700,Spring 2007,0675005
1077482,001837,BIOL,B102,003,E,Intro Bio II: Orgs to Pops,7/20/2006,7/20/2006,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK25,0700,Spring 2007,3452118
1077482,002161,CHEM,B212,002,E,Organic Chemistry,7/20/2006,7/20/2006,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK180,0700,Spring 2007,0301910
1077482,006847,PHYS,B102,001,E,Introductory Physics II,7/20/2006,7/20/2006,,1.00,8:30:00 AM, 8:30 AM,10:00:00 AM,10:00 AM,TTH,PK243,0700,Spring 2007,3427120
1080789,001842,BIOL,B209,001,E,Environmental Toxicology,1/23/2007,1/23/2007,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,PK25,0700,Spring 2007,0031557
1080789,003019,ECON,B236,001,E,The Economics of Globalization,1/23/2007,1/23/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,DAL2,0700,Spring 2007,0375562
1080789,004290,GEOL,B302,001,E,Low Temperature Geochemistry,11/20/2006,11/20/2006,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,PK200,0700,Spring 2007,3447501
1080789,012821,CITY,B345,001,E,Adv Topics Environ & Society,1/23/2007,1/23/2007,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,CARP15,0700,Spring 2007,3448653
1082708,002992,ECON,B105,001,E,Principles of Econs,12/4/2006,12/4/2006,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,DAL119,0700,Spring 2007,1083868
1086489,008501,SOCL,B399,001,E,Senior Seminar,11/9/2006,11/9/2006,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,T,DAL212A,0700,Spring 2007,0125630
1102723,003573,ENGL,B399,001,E,Senior Essay,11/13/2006,11/13/2006,,1.00,12:00:00 AM,,12:00:00 AM,,,,0700,Spring 2007,0024092
1102723,010845,ENGL,B309,001,E,Native American Literature,11/13/2006,11/13/2006,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,TH,EH103,0700,Spring 2007,3092941
1131918,001166,ANTH,B210,001,E,Medical Anthropology,11/15/2006,11/15/2006,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL315,0700,Spring 2007,0135660
1131918,001249,ANTH,B399,001,E,Senior Conference,11/15/2006,11/15/2006,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,M,,0700,Spring 2007,0031471
1131918,012996,ANTH,B273,001,E,Incas & Their Ancestors,11/15/2006,11/15/2006,,1.00,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,TTH,DAL315,0700,Spring 2007,0408816
1146215,011818,ANTH,B258,001,E,Immigrant Experiences,1/25/2007,1/25/2007,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,TH,DAL212A,0700,Spring 2007,3453004
1146215,012304,SPAN,B321,001,E,Surrealismo al realismo mágico,1/25/2007,1/25/2007,,1.00,7:00:00 PM, 7:00 PM,9:00:00 PM, 9:00 PM,T,CARP25,0700,Spring 2007,0031572
1163326,001847,BIOL,B271,001,E,Developmental Biology,11/16/2006,11/16/2006,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,PK229,0700,Spring 2007,3422398
1163326,001893,BIOL,B393,001,E,Senior Sem: Genetics,11/16/2006,11/16/2006,,1.00,1:00:00 PM, 1:00 PM,4:00:00 PM, 4:00 PM,M,PK227,0700,Spring 2007,0898918
1163326,006509,PHIL,B212,001,E,Metaphysics,3/2/2007,1/30/2007,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,MW,DAL2,0700,Spring 2007,3451414
1163326,011075,BIOL,B215,001,E,Experimental Des & Stats,3/2/2007,1/30/2007,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,PK10,0700,Spring 2007,0529283
1163897,012665,ECON,B395,001,E,Res Sem: Economic Development,1/24/2007,1/24/2007,,1.00,1:00:00 PM, 1:00 PM,3:30:00 PM, 3:30 PM,T,DAL25,0700,Spring 2007,3332662
1163897,012896,POLS,B246,001,E,Mid Eastern Political Fiction,1/22/2007,1/22/2007,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,CARP21,0700,Spring 2007,3195964
