Student ID,Course ID,Subject,Catalog,Section,Status,Crs Descr,Stat Dt,Add Dt,Drop Dt,Unit Taken,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Days 1,Facil ID 1,Term,Term Descr,Instructor ID
0145661,010957,FREN,B320,001,E,La France et ses Orients,4/17/2002,4/17/2002,,1.00,2:00:00 PM, 2:00 PM,4:00:00 PM, 4:00 PM,W,TAYC,0635,Fall 2002,1167978
0254082,006023,MATH,B101,002,E,Calculus/Analytic Geometry I E,9/2/2002,9/2/2002,,1.00,10:00:00 AM,10:00 AM,11:00:00 AM,11:00 AM,MWF,PK338,0635,Fall 2002,0213446
0254082,006848,PHYS,B103,001,E,Foundations of Physics I,9/2/2002,9/2/2002,,1.00,11:00:00 AM,11:00 AM,12:00:00 PM,12:00 PM,MWF,PK336,0635,Fall 2002,0031347
0254082,008763,SPAN,B001,003,E,Elementary Spanish,9/2/2002,9/2/2002,,1.50,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,M-F,GOB,0635,Fall 2002,0899465
0480377,003007,ECON,B214,001,E,Public Finance,9/4/2002,9/4/2002,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,MW,TAYD,0635,Fall 2002,0222805
0480377,003009,ECON,B216,001,E,Intl Finance & Economic Policy,8/31/2002,8/31/2002,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,GIL210,0635,Fall 2002,0375562
0480377,006023,MATH,B101,001,E,Calculus/Analytic Geometry I E,8/31/2002,8/31/2002,,1.00,9:00:00 AM, 9:00 AM,10:00:00 AM,10:00 AM,MWF,GIL210,0635,Fall 2002,0301909
0480377,008782,SPAN,B208,001,E,Drama y sociedad en Espana,8/31/2002,8/31/2002,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,TAYSEM,0635,Fall 2002,0576472
0672478,006500,PHIL,B101,002,E,Hist Intro to Philosophy,9/10/2002,9/10/2002,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,TH111,0635,Fall 2002,3198623
0672478,009263,EAST,B210,001,E,Chinese Cultural History,9/10/2002,9/10/2002,,1.00,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,TTH,CARP25,0635,Fall 2002,3196642
0700408,002568,CMSC,B245,001,E,Principles of Program Lang.,4/4/2002,4/4/2002,,1.00,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,TTH,PK232,0635,Fall 2002,1168490
