Class Times	100
Rooms	100
1	320
2	240
3	931
4	833
5	273
6	86
7	493
8	322
9	735
10	320
11	294
12	823
13	916
14	581
15	371
16	673
17	776
18	298
19	765
20	664
21	631
22	871
23	966
24	572
25	435
26	292
27	826
28	829
29	243
30	739
31	969
32	813
33	504
34	941
35	233
36	325
37	123
38	851
39	796
40	646
41	61
42	25
43	451
44	515
45	231
46	958
47	752
48	934
49	741
50	826
51	582
52	947
53	62
54	605
55	55
56	865
57	58
58	508
59	467
60	970
61	717
62	126
63	137
64	126
65	604
66	802
67	497
68	888
69	513
70	895
71	664
72	521
73	28
74	120
75	836
76	548
77	308
78	918
79	482
80	861
81	753
82	777
83	771
84	989
85	958
86	435
87	18
88	672
89	444
90	231
91	487
92	229
93	906
94	142
95	20
96	495
97	87
98	448
99	930
100	808
Classes	10000
Teachers	5000
1	2990
2	3720
3	4474
4	1842
5	1486
6	1725
7	1457
8	2894
9	1596
10	4251
11	3036
12	614
13	2404
14	342
15	870
16	2474
17	1336
18	4938
19	3981
20	507
21	1993
22	4648
23	4648
24	776
25	1604
26	2680
27	4772
28	739
29	1036
30	3706
31	1895
32	2383
33	1156
34	2842
35	1647
36	3156
37	2057
38	2337
39	3914
40	2396
41	1217
42	260
43	3313
44	2567
45	2179
46	3725
47	597
48	924
49	1528
50	4325
51	1155
52	2997
53	4763
54	3098
55	3018
56	883
57	477
58	4717
59	1212
60	1532
61	15
62	4823
63	4516
64	2284
65	340
66	2466
67	1845
68	2613
69	1293
70	2177
71	3506
72	4275
73	3027
74	3050
75	444
76	1902
77	2334
78	2433
79	428
80	1978
81	692
82	4220
83	2747
84	285
85	1240
86	4689
87	3773
88	3528
89	3999
90	1024
91	4341
92	212
93	4643
94	4006
95	829
96	3805
97	3852
98	4336
99	715
100	3322
101	102
102	3045
103	2915
104	69
105	4900
106	1788
107	4760
108	212
109	1446
110	1348
111	2123
112	1046
113	1207
114	1611
115	4004
116	289
117	498
118	2829
119	2264
120	100
121	1043
122	360
123	3956
124	1898
125	4311
126	3826
127	550
128	4738
129	3885
130	4851
131	3868
132	263
133	4825
134	2282
135	3774
136	4110
137	3355
138	1966
139	1885
140	3363
141	2634
142	3238
143	3135
144	3100
145	14
146	2141
147	3057
148	3536
149	3388
150	1827
151	671
152	1300
153	2628
154	3462
155	905
156	492
157	4188
158	2412
159	2198
160	2449
161	788
162	3304
163	1287
164	4381
165	3232
166	1310
167	2020
168	4884
169	512
170	3347
171	1109
172	789
173	3873
174	820
175	3206
176	1185
177	2789
178	1641
179	4042
180	2806
181	4205
182	3880
183	4118
184	462
185	2840
186	2083
187	746
188	3834
189	271
190	1769
191	2003
192	4671
193	262
194	2336
195	2303
196	3411
197	4982
198	1688
199	2886
200	937
201	2088
202	728
203	2463
204	2144
205	899
206	1962
207	3710
208	108
209	2274
210	1123
211	2049
212	767
213	3074
214	4827
215	2654
216	2671
217	2031
218	2111
219	2348
220	2477
221	3280
222	489
223	1816
224	1713
225	958
226	3092
227	3633
228	1944
229	4060
230	1191
231	3012
232	3837
233	3931
234	39
235	4973
236	3814
237	219
238	534
239	2258
240	2800
241	3272
242	2731
243	2379
244	3097
245	1560
246	1177
247	1625
248	2187
249	4801
250	3276
251	3938
252	4574
253	3903
254	3364
255	3523
256	2596
257	4984
258	2587
259	2990
260	3235
261	686
262	2408
263	2189
264	679
265	4579
266	2279
267	3615
268	2801
269	4716
270	396
271	48
272	1853
273	1797
274	4141
275	1628
276	4595
277	3999
278	901
279	2916
280	670
281	270
282	2934
283	4081
284	4372
285	1886
286	385
287	2467
288	2622
289	3830
290	775
291	753
292	239
293	196
294	1357
295	2234
296	3651
297	1368
298	2776
299	2456
300	464
301	4352
302	42
303	4475
304	3735
305	885
306	3929
307	3073
308	783
309	2057
310	498
311	4581
312	3700
313	2138
314	1435
315	111
316	1829
317	1473
318	2639
319	2365
320	4858
321	2192
322	4831
323	2206
324	3400
325	1395
326	3625
327	490
328	4142
329	2561
330	3288
331	1489
332	3625
333	4465
334	378
335	4493
336	3177
337	572
338	389
339	3888
340	2490
341	6
342	829
343	1341
344	3101
345	1019
346	1571
347	1491
348	836
349	690
350	2606
351	4241
352	3054
353	2217
354	3135
355	2847
356	2663
357	1888
358	522
359	459
360	3907
361	3024
362	4424
363	4660
364	539
365	4174
366	3150
367	1231
368	243
369	4520
370	1309
371	1668
372	929
373	3222
374	4220
375	3469
376	2572
377	1572
378	4611
379	632
380	3555
381	1986
382	1340
383	1852
384	3484
385	652
386	1465
387	4260
388	1237
389	2872
390	2756
391	778
392	928
393	911
394	1583
395	4227
396	2365
397	2513
398	1363
399	2571
400	818
401	2204
402	2772
403	762
404	2411
405	336
406	1555
407	4104
408	1910
409	410
410	3634
411	3375
412	1706
413	51
414	1124
415	3213
416	1404
417	3896
418	3050
419	3584
420	917
421	4132
422	4008
423	1426
424	2994
425	2184
426	448
427	671
428	3794
429	2251
430	731
431	284
432	4427
433	510
434	4984
435	3650
436	1056
437	3321
438	4639
439	2716
440	2797
441	4111
442	3483
443	3973
444	926
445	3584
446	1090
447	2285
448	1011
449	909
450	352
451	163
452	4201
453	2760
454	857
455	3682
456	766
457	807
458	4625
459	4373
460	2772
461	1134
462	724
463	1092
464	3799
465	3230
466	1989
467	4799
468	3583
469	2711
470	4237
471	1975
472	4129
473	1915
474	3182
475	1993
476	132
477	3284
478	3832
479	2349
480	4524
481	2203
482	4402
483	1392
484	737
485	2298
486	2117
487	895
488	427
489	1235
490	449
491	3779
492	1954
493	3924
494	4908
495	3054
496	4148
497	537
498	2161
499	4981
500	1750
501	619
502	1735
503	2829
504	1201
505	3447
506	1327
507	839
508	239
509	1764
510	928
