Class Times	200
Rooms	100
1	933
2	378
3	803
4	727
5	692
6	188
7	334
8	954
9	99
10	531
11	832
12	279
13	745
14	137
15	425
16	408
17	935
18	663
19	805
20	408
21	261
22	114
23	551
24	113
25	329
26	741
27	330
28	246
29	99
30	668
31	645
32	303
33	278
34	603
35	955
36	480
37	765
38	923
39	399
40	746
41	855
42	377
43	779
44	13
45	774
46	948
47	390
48	89
49	692
50	509
51	149
52	227
53	613
54	450
55	847
56	385
57	136
58	383
59	426
60	942
61	657
62	469
63	492
64	15
65	232
66	173
67	195
68	591
69	300
70	129
71	717
72	646
73	53
74	719
75	545
76	530
77	610
78	355
79	586
80	289
81	660
82	438
83	329
84	276
85	851
86	531
87	956
88	870
89	446
90	755
91	534
92	489
93	827
94	391
95	737
96	256
97	922
98	708
99	535
100	644
Classes	800
Teachers	400
1	361
2	11
3	171
4	17
5	191
6	45
7	262
8	195
9	49
10	396
11	6
12	28
13	258
14	188
15	98
16	166
17	136
18	117
19	347
20	400
21	273
22	99
23	244
24	108
25	317
26	14
27	153
28	390
29	96
30	115
31	41
32	16
33	339
34	284
35	51
36	11
37	305
38	118
39	86
40	168
41	372
42	246
43	229
44	120
45	93
46	376
47	288
48	88
49	313
50	332
51	354
52	81
53	172
54	376
55	324
56	88
57	121
58	31
59	322
60	325
61	296
62	224
63	270
64	13
65	54
66	157
67	169
68	60
69	331
70	160
71	75
72	118
73	56
74	381
75	208
76	35
77	113
78	400
79	65
80	222
81	224
82	243
83	67
84	20
85	133
86	298
87	68
88	383
89	190
90	237
91	209
92	377
93	145
94	311
95	23
96	3
97	285
98	279
99	33
100	24
101	327
102	61
103	46
104	188
105	340
106	263
107	67
108	76
109	183
110	116
111	115
112	290
113	160
114	357
115	48
116	199
117	254
118	323
119	394
120	262
121	230
122	301
123	187
124	72
125	161
126	84
127	312
128	234
129	97
130	149
131	122
132	185
133	360
134	229
135	307
136	219
137	328
138	338
139	131
140	369
141	109
142	84
143	157
144	252
145	353
146	350
147	68
148	283
149	351
150	252
