Students	5000
1	1650 2218 555 1458
2	3965 3145 3576 5463
3	5909 2367 1704 2467
4	5490 6349 7281 399
5	1017 4887 2558 6830
6	3653 1332 5478 323
7	3306 2149 7313 1719
8	3055 2236 2626 4888
9	7404 1295 2470 2680
10	4660 1873 258 6780
11	5252 4665 5474 3194
12	3180 3582 6165 7226
13	1766 7357 5923 322
14	4089 6605 1531 2868
15	3207 5370 2272 3211
16	5890 3150 4102 3291
17	2046 1864 5046 5693
18	5348 2018 1327 278
19	2890 2648 623 5190
20	7256 3599 4487 1880
21	367 5325 5056 78
22	3461 6988 511 1647
23	4223 1804 5318 6604
24	3340 6647 5111 5846
25	4338 1442 619 1856
26	7161 6132 1387 6724
27	3780 4076 4146 3697
28	4846 2376 7335 5320
29	6599 1457 5740 4460
30	2953 5786 1060 5541
31	6051 4355 3561 5070
32	2388 1597 6603 4601
33	1108 6021 2771 105
34	776 1456 3520 3643
35	1725 711 4171 2162
36	4156 6062 4800 1191
37	1558 3601 549 721
38	2722 7467 2775 6263
39	558 5649 5735 3970
40	7146 709 1468 2308
41	4178 3805 3523 6910
42	662 1434 3749 2729
43	5756 5940 5725 5275
44	4999 1472 5280 1103
45	4036 892 3101 5097
46	5515 5517 7026 1758
47	6213 7229 2371 6991
48	2343 6584 4043 1665
49	3380 4610 6846 7445
50	247 3341 5400 5165
51	4782 1477 2 6636
52	7443 1155 5878 3779
53	4857 7372 3007 977
54	3084 789 4562 4390
55	5151 4715 1351 6295
56	6811 1716 3592 2796
57	6904 6159 7237 4195
58	1775 791 7136 3624
59	1769 6913 3386 4827
60	2318 1756 1152 1801
61	5422 4408 2766 3902
62	1654 1596 6151 187
63	4140 179 89 2934
64	5713 3676 3013 5208
65	232 3540 7114 4274
66	4573 2361 5896 4685
67	1178 5857 4984 6603
68	7346 1959 3966 2216
69	6720 3121 5354 2129
70	198 1814 10 5364
71	5693 486 3100 1272
72	5252 1726 4017 2987
73	7400 562 1784 4189
74	513 91 3499 415
75	5942 2422 6410 5990
76	2628 1219 7189 4754
77	5040 5609 1248 1536
78	258 719 4772 6408
79	5582 5359 6190 3679
80	3630 3628 2535 6964
81	3354 4269 3222 5809
82	2893 4114 5661 5377
83	5196 1793 79 3006
84	1756 5572 2491 1397
85	5642 3688 3653 6090
86	6076 829 4240 4947
87	5485 3902 3538 1732
88	1996 1379 5598 133
89	3630 6356 1424 7280
90	7494 4645 2175 5308
91	1542 1151 2252 5785
92	7278 6743 7495 1059
93	5644 3921 671 5152
94	3773 2499 173 6165
95	7047 5844 6399 5186
96	6623 2139 5941 2528
97	5124 238 2080 2649
98	2071 105 6996 1211
99	6576 2175 2095 4825
100	4291 5826 24 621
101	2359 170 654 1351
102	5829 6500 6869 7017
103	6072 6251 2193 7451
104	3593 587 578 1857
105	6696 31 1804 1432
106	5517 5114 4498 2623
107	947 3895 2983 5639
108	3391 2761 3196 3579
109	852 2432 2015 285
110	7124 5862 6277 2984
111	5619 7450 226 3841
112	7208 1475 4615 1094
113	852 5176 2199 4383
114	5458 4603 639 3799
115	5178 2134 2320 3534
116	1737 387 2625 41
117	1943 5700 3721 3301
118	6272 703 2399 2127
119	6749 4427 2786 6328
120	5897 6100 4017 6825
121	270 4476 6474 6722
122	522 308 2783 6570
123	2510 6790 3609 1785
124	990 4290 6965 1839
125	4428 107 231 7101
126	6017 2314 6230 5180
127	3155 4934 2879 6070
128	4363 3978 1120 7061
129	5399 783 2395 2557
130	1039 3379 6941 3615
131	2525 5711 4527 1942
132	3357 7227 558 1494
133	2759 3596 2136 6421
134	3919 234 7482 445
135	5953 5569 4834 7441
136	720 3446 6604 2293
137	6901 95 2788 1756
138	6916 6865 3674 907
139	1780 6415 2262 34
140	4504 6843 1929 1290
141	6425 873 3728 3536
142	7110 1085 4347 7227
143	4857 2568 4050 2335
144	7370 7444 4194 3521
145	4171 6294 4875 3030
146	3943 1823 6404 582
147	2719 1896 4851 7401
148	2085 470 6882 3703
149	2305 2388 6276 5851
150	7336 389 5051 6565
151	4513 3569 4619 975
152	6869 5749 4341 1025
153	6194 2806 7169 1955
154	4776 3297 887 468
155	4607 6776 7272 2423
156	1137 5712 7445 4445
157	6215 2091 3237 300
158	2563 3649 4938 3009
159	4718 6587 3577 2994
160	4038 2374 3121 5112
161	3486 7403 5193 202
162	3343 7425 7104 6547
163	230 2548 3548 4388
164	5087 5615 416 6854
165	4926 2724 6165 5840
166	1381 2918 2844 3692
167	3292 2460 5543 2524
168	5554 6920 107 5094
169	4867 1412 7262 4718
170	3935 3416 2309 2073
171	4621 5660 1104 3238
172	3627 2127 4256 1400
173	2385 7389 2556 5259
174	6459 2619 511 944
175	2845 4513 3981 1048
176	5795 1102 3979 257
177	320 7080 6588 5608
178	1218 6646 1486 4622
179	7060 7189 3625 3971
180	6202 1633 5584 4047
181	1397 3642 6899 64
182	3311 862 3783 7205
183	2691 4179 348 1774
184	5165 4219 7088 1552
185	3682 1843 3450 3965
186	4930 4137 6482 4805
187	85 5363 3681 1912
188	4867 3793 4019 7220
189	7015 3877 6158 4696
190	3103 5013 6844 3483
191	2156 6353 4875 4258
192	4662 1302 265 273
193	6423 3247 6186 3403
194	497 3649 32 402
195	6787 7168 3844 5141
196	5254 4940 1627 4629
197	2890 3225 5954 6319
198	774 2755 741 99
199	4037 5699 218 3056
200	2937 201 1590 4972
201	3751 5779 7251 6544
202	6836 2650 3463 2167
203	5120 2798 2574 2797
204	1909 4797 710 3705
205	1827 1241 1187 6438
206	2198 4901 2441 3487
207	6952 5177 6755 1631
208	7094 3862 5391 349
209	6814 5841 5591 5204
210	2575 913 6802 55
211	479 6704 1102 3024
212	6742 5242 6199 6890
213	1808 1124 2356 5591
214	4163 6206 3181 5287
215	5340 5543 5750 274
216	979 6529 5222 4378
217	7219 6145 4090 5527
218	1966 474 51 6112
219	2812 3972 5071 1813
220	6841 4896 6399 3032
221	1210 5202 1317 2368
222	5890 2922 4851 4975
223	860 7059 1658 6794
224	2205 2643 4556 2413
225	2652 3244 835 1825
226	6707 4226 4363 5296
227	1985 805 2187 6467
228	5403 760 3328 2646
229	1999 2965 238 3004
230	3359 3358 5667 2297
231	6428 4672 2305 6211
232	1680 4666 3961 2032
233	4817 6983 445 367
234	2457 1878 1897 5453
235	5187 2842 2119 4972
236	7034 673 6409 769
237	4617 359 2496 304
238	192 5179 6375 745
239	1660 2908 3201 5729
240	6858 6100 5994 2358
241	3474 5593 4221 6871
242	3771 7040 572 2728
243	5097 62 7411 4994
244	3653 5324 762 6188
245	5842 4123 6767 636
246	1334 3216 3253 3327
247	955 1740 2232 1205
248	4996 5938 4078 1613
249	2796 197 5366 3941
250	1217 6683 4988 1137
251	2569 7046 1644 3773
252	2276 1075 6342 5762
253	3345 2400 560 5258
254	785 1509 1637 4381
255	5478 2162 3489 3896
256	139 794 4096 1657
257	6321 7463 522 4716
258	1916 6716 2255 59
259	5097 4812 3611 5148
260	900 4847 6682 2612
261	3214 5374 1945 2216
262	4642 3359 1247 3687
263	288 5238 6467 3708
264	104 980 7459 5758
265	6731 4171 6374 6461
266	2263 4941 3996 5905
267	4799 5508 3741 4978
268	6267 7319 5981 4407
269	4182 7194 3221 2570
270	3187 5625 2039 1620
271	362 865 6907 219
272	2201 6762 4408 5844
273	6723 4923 2573 5359
274	1576 130 5745 4196
275	7167 3684 4033 1197
276	7231 5675 795 3021
277	7320 421 285 4695
278	780 1016 4349 1606
279	6765 2500 5508 210
280	3939 1049 3781 487
281	7203 6768 7230 1263
282	418 3477 2521 823
283	1847 5416 243 2258
284	4998 2180 5074 1783
285	2431 1756 6434 2910
286	2306 7136 7080 1108
287	4222 4112 5777 458
288	4984 7276 5506 2373
289	4075 6972 3723 3640
290	2358 3668 4305 1214
291	6683 4015 83 220
292	6478 2302 4801 4101
293	2411 2798 1867 6685
294	4922 6023 163 4924
295	3828 5590 4760 4548
296	4096 6214 2076 1498
297	4856 199 80 4972
298	395 1825 2687 6185
299	1286 3579 6165 2217
300	7003 1150 3482 4673
301	1812 7082 2633 6667
302	6359 440 66 4518
303	7160 5378 2898 2445
304	2312 471 5239 353
305	1379 3845 7173 353
306	4319 81 4919 5698
307	1377 4142 4963 4070
308	3659 6974 4732 2076
309	5869 7145 5262 3788
310	3528 3160 4586 2150
311	533 1566 6767 6582
312	1117 5424 4168 4838
313	7328 2770 6981 4540
314	249 17 4133 4298
315	145 4656 3020 7288
316	5485 471 3213 6448
317	6235 2870 5850 199
318	174 498 5677 1054
319	5658 5211 5954 5707
320	6859 345 1355 4656
321	6859 4697 4680 2711
322	3598 7230 1967 6963
323	5382 5072 1671 705
324	6786 6157 2670 1034
325	4672 4862 7334 781
326	4835 6350 4070 2903
327	2936 2111 2803 5250
328	147 948 2478 6948
329	5555 7500 3289 3659
330	6710 769 4863 6632
331	3637 3761 4014 509
332	2315 2046 4820 3838
333	5953 4103 3705 6475
334	359 470 6923 1327
335	1158 1809 1303 450
336	1498 2140 1496 6900
337	7459 2161 2145 4205
338	4938 6195 5264 7145
339	5143 1522 5387 2405
340	3060 1387 2837 632
341	6227 1633 4921 3195
342	1214 2248 4764 5220
343	2349 5051 3850 5997
344	4467 4691 2214 4090
345	4454 119 437 3549
346	7384 6021 3983 2857
347	763 943 1111 7169
348	3912 2723 5687 571
349	3083 4516 1264 2570
350	7357 6239 6467 5598
351	505 5970 4640 3434
352	5022 2097 5074 811
353	4209 6282 2069 3827
354	6079 6263 2481 1172
355	7211 4838 223 3348
356	4433 6992 7065 670
357	1086 6830 5884 3253
358	905 690 1021 2245
359	2979 2735 5948 5081
360	3404 6383 426 1136
361	2979 1438 3079 622
362	4835 372 6305 1744
363	1791 2542 3979 832
364	3995 456 177 5383
365	1509 4438 6789 4060
366	4361 5307 7328 3908
367	3266 5412 1031 5710
368	4734 4081 2015 6954
369	4471 5323 2888 4670
370	6523 6790 5942 3603
371	5407 285 5355 6581
372	5043 4683 4631 46
373	2533 2289 4533 5192
374	1634 4532 5793 5790
375	6430 7299 2417 5749
376	7107 3651 4447 7245
377	6054 6593 5609 1023
378	37 3873 6330 6447
379	2604 1917 5807 6232
380	5705 2339 4163 1916
381	6154 2999 4342 1270
382	3121 5058 2954 577
383	5932 5973 6824 4736
384	3423 5585 3383 1840
385	1053 3449 179 6907
386	3176 5942 3789 2352
387	2363 3718 532 347
388	535 5038 1478 5083
389	5545 2961 3934 7459
390	3589 3850 390 4275
391	5597 2804 5457 6295
392	714 3951 7198 3407
