Students	5000
1	2815 2306 1210 1363
2	1520 1365 1054 2272
3	1488 2087 1021 1494
4	2785 1945 1929 1747
5	1623 2351 288 2715
6	1396 2610 1960 2277
7	2752 39 232 835
8	364 1501 2779 264
9	187 1407 1993 2275
10	2113 2676 2952 1895
11	197 1889 1908 609
12	2192 2179 2529 1561
13	1700 638 2404 762
14	1018 591 2441 2535
15	2088 1208 257 2654
16	1141 2060 1154 2776
17	559 2467 734 2475
18	2625 1401 2111 1477
19	571 141 347 629
20	376 679 410 675
21	955 2461 2397 2699
22	2532 2703 2009 1918
23	2685 1109 1382 565
24	2448 1116 1372 1655
25	1386 1189 1496 87
26	2306 238 1953 586
27	314 1117 2004 1458
28	950 1495 2259 1848
29	821 2257 1143 2564
30	241 2178 393 421
31	1159 1772 2427 2313
32	1022 411 22 1686
33	1932 2510 1791 2060
34	2604 516 540 558
35	543 835 2941 832
36	2706 2576 2936 55
37	2620 2088 2484 2139
38	1785 1720 1407 624
39	2637 907 2078 687
40	1904 2703 2163 915
41	767 2826 699 330
42	456 540 89 78
43	2416 2585 1487 47
44	1474 1400 1034 2989
45	1918 186 1198 1714
46	2648 628 2404 1103
47	2435 1178 1301 803
48	1695 2618 511 919
49	2354 1719 55 79
50	1376 376 744 288
51	1234 825 557 667
52	142 2911 2078 2976
53	1732 736 782 1706
54	2199 1112 1744 106
55	1961 601 2941 94
56	1715 1551 23 2232
57	1258 2682 213 2582
58	2842 2573 1116 2918
59	526 952 1917 2685
60	1341 1267 1861 784
61	1096 1411 2573 1612
62	2789 2290 1772 2019
63	362 1556 1028 528
64	1599 135 2360 1420
65	2442 1333 890 1136
66	463 1307 1073 2953
67	2622 1435 2903 2651
68	2307 2900 2414 1842
69	2486 2148 682 798
70	2384 1365 2812 1104
71	2385 925 283 522
72	1793 2759 2740 313
73	1187 1630 2572 594
74	452 471 2305 1314
75	1191 2829 85 2273
76	2402 2375 2118 1358
77	591 676 2258 2637
78	234 494 1665 1008
79	1983 1852 1319 1093
80	1475 2655 680 1882
81	2103 1585 1005 1972
82	884 2193 2142 83
83	1277 155 1383 1968
84	812 2570 446 1834
85	1949 284 2574 2476
86	2102 2832 2123 2561
87	141 619 1042 702
88	2402 37 2120 275
89	753 964 258 1662
90	250 284 138 2740
91	2300 2153 130 1896
92	902 2653 848 1493
93	1934 1339 441 2953
94	2522 2266 2999 346
95	1441 1149 757 1333
96	2158 796 2438 2504
97	1381 2495 854 720
98	1802 1127 911 2937
99	2549 904 2589 2940
100	1749 376 1266 102
101	1594 2046 1437 1149
102	2600 1325 1162 1542
103	2846 1625 2463 269
104	2338 264 2846 2282
105	245 2060 482 1753
106	193 1496 2755 2296
107	2649 1325 2411 167
108	2336 1173 796 2700
109	2857 963 1473 75
110	1871 1784 2084 2553
111	231 2734 857 2095
112	133 1523 1683 511
113	2054 2399 2784 897
114	2911 2807 503 1735
115	510 1034 2552 243
116	1920 2566 2974 1725
117	1578 2751 172 1012
118	1683 2442 404 2906
119	2127 30 2530 1413
120	850 787 1079 1933
121	2017 792 2708 376
122	1002 304 1156 819
123	256 87 2129 1319
124	1063 386 2208 2050
125	954 1677 581 2177
126	635 2590 1000 932
127	1206 920 1869 766
128	1832 1330 526 1417
129	984 248 943 1160
130	1587 2681 2777 642
131	640 87 734 2876
132	1833 294 2844 411
133	1784 1360 2698 2236
134	1553 659 1072 2724
135	998 1765 2150 2288
136	315 480 2815 410
137	1209 692 926 1207
138	677 2634 1143 2736
139	429 158 693 2044
140	2672 118 368 1749
141	1091 267 1334 1155
142	1509 1551 739 868
143	327 1613 2338 1556
144	2684 2168 873 1037
145	2207 1637 1924 800
146	2775 1848 1656 2501
147	1276 301 2773 1876
148	1433 1493 1244 1946
149	599 1450 1787 2896
150	2385 1158 1647 2455
151	2992 42 2083 167
152	664 2541 985 356
153	1218 2866 1685 1467
154	1772 1918 2025 2676
155	576 1612 2843 93
156	2088 1312 1892 1467
157	2562 34 853 441
158	1482 564 1088 2871
159	166 1632 2414 2526
160	2915 1125 2899 1258
161	2784 1598 1172 2995
162	2638 1703 1197 318
163	2793 1871 2979 1790
164	2594 485 299 402
165	452 944 651 1667
166	2663 420 1131 2861
167	2035 1554 631 1345
168	555 53 1317 2526
169	2920 2656 865 38
170	1405 2614 62 2828
171	2777 12 2521 613
172	1440 1512 2769 413
173	2001 2390 2779 1558
174	1549 1022 1265 1375
175	161 1780 1904 1368
176	98 1852 1280 2545
177	400 1135 2135 805
178	2945 2336 1412 2492
179	2551 1951 579 1890
180	352 2351 309 83
181	2097 582 2288 1254
182	254 553 56 1684
183	77 2417 1061 1796
184	2302 1282 933 167
185	641 2053 202 346
186	35 2480 1665 1050
187	93 2294 2488 2242
188	1670 113 152 163
189	40 2210 986 440
190	2162 2022 1308 2282
191	2617 2660 2084 1938
192	452 2744 175 216
193	1703 516 159 2924
194	2220 1677 2847 1802
195	2582 413 1711 2142
196	1895 46 2918 2230
197	2646 1151 2562 580
198	247 380 2246 1060
199	1468 866 1797 1576
200	2544 1734 707 1164
201	2881 1860 571 1978
202	1973 2595 1343 725
203	2638 1394 1695 1953
204	897 1346 1906 2238
205	2717 1935 40 2485
206	2439 2322 1204 2259
207	1460 1248 2257 535
208	896 868 1952 2445
209	1410 2307 149 177
210	2633 1398 2901 2138
211	32 353 1171 922
212	1300 263 30 1476
213	355 1455 2049 2725
214	2528 2272 2327 698
215	2084 1696 2346 1983
216	1674 1956 371 2928
217	2781 604 2003 2060
218	1656 133 2403 372
219	1388 2631 1406 643
220	2527 23 890 430
221	2640 2418 422 2375
222	117 54 782 1784
223	1739 210 57 2930
224	1840 2641 2667 1038
225	1146 164 1962 1771
226	2642 1556 1899 986
227	2351 350 906 2484
228	19 2054 2475 1042
229	157 47 620 2610
230	2113 1739 986 794
231	211 461 985 457
232	2012 2093 366 1035
233	349 201 1471 379
234	664 2884 2396 2001
235	1751 2844 64 479
236	118 1026 1009 879
237	2889 528 2481 630
238	1262 2184 343 940
239	881 2971 1510 146
240	2744 2262 297 2939
241	2045 1366 1564 293
242	2389 1992 918 2661
243	1233 2468 2261 1182
244	1119 193 427 1695
245	1948 701 1787 2433
246	2230 1755 2987 2705
247	2167 1414 2189 1238
248	730 190 1448 1614
249	1433 370 409 2259
250	1488 2529 318 2226
251	881 267 913 2991
252	1992 548 1998 903
253	2681 2499 2159 2924
254	722 1722 2049 1962
255	691 537 1838 1992
256	1413 2885 718 2499
257	1094 2111 1928 457
258	843 1480 359 2290
259	1308 20 1973 2432
260	1267 1290 2571 445
261	1617 636 2783 860
262	1150 853 925 1369
263	1682 204 819 2772
264	1528 245 2045 1492
265	2436 2792 991 1182
266	2048 2657 1554 2121
267	1743 2163 2371 1912
268	2594 1088 2970 1569
269	1777 2032 2446 2144
270	2335 679 59 535
271	2107 1061 22 2339
272	47 2552 433 2489
273	234 2543 686 609
274	2694 622 2268 543
275	1581 2069 917 2433
276	1466 1664 1018 2002
277	1835 496 410 954
278	766 2952 1742 2476
279	2028 319 51 865
280	57 13 2355 2076
281	2793 1026 160 1165
282	2962 2544 2581 2828
283	928 210 1144 773
284	2609 185 703 29
285	2640 1144 1599 206
286	884 780 1413 1836
287	701 165 2104 2153
288	42 1871 52 2867
289	1200 1551 2534 1969
290	1994 2496 1414 1124
291	1620 1686 1601 1634
292	546 1953 2976 975
293	2587 72 620 868
294	926 948 2984 1391
295	2892 283 58 1586
296	95 562 209 1
297	192 1173 2398 883
298	567 2673 415 1914
299	1221 626 2100 1246
300	2822 916 687 588
301	1348 1770 101 609
302	802 923 2667 1333
303	935 8 1248 274
304	539 444 525 2289
305	1125 1301 2376 634
306	2555 2056 1108 2994
307	2504 1959 409 950
308	1400 1481 163 824
309	1456 780 1859 281
310	515 44 2816 1822
311	10 2595 2447 1928
312	472 1572 2668 2513
313	1546 1286 261 2542
314	1684 2003 2806 2484
315	913 1056 1890 1234
316	1729 2136 1912 2537
317	248 1111 2383 1754
318	2630 1390 282 2329
319	1162 2106 547 2946
320	725 45 115 377
321	880 524 2233 1326
322	87 276 2778 2363
323	2504 747 1598 1736
324	2970 2380 1976 566
325	658 2884 154 1579
326	2282 2839 1778 2241
327	540 2428 437 1208
328	744 395 2381 1612
329	1711 1536 646 505
330	138 1997 189 2034
331	1868 1201 316 2717
332	2901 1465 411 729
333	370 2738 1279 1
334	2224 2806 1757 1259
335	378 900 581 1097
336	2882 2551 1133 731
337	2177 558 1889 1891
338	1096 1048 2292 1418
339	2531 189 2046 495
340	1983 2446 409 220
341	2824 473 952 2799
342	425 1162 2300 1057
343	193 1072 2794 1224
344	1617 852 2691 2939
345	1963 123 824 665
346	2027 2392 1385 66
347	340 2203 450 2343
348	2096 2035 2553 1904
349	581 1442 2245 2482
350	2706 2846 1517 736
351	2726 2077 2721 2374
352	1185 2619 2416 2695
353	2409 133 2295 2550
354	528 2834 2032 2811
355	323 1961 739 2355
356	1444 767 1716 1018
357	1538 1189 1710 310
358	1920 1652 2959 2536
359	108 2129 1512 1163
360	125 1792 1486 1421
361	2215 1939 1215 1568
362	739 719 1042 438
363	2535 772 509 773
364	2124 1976 85 2771
365	501 1832 321 1663
366	177 2702 2545 2346
367	1751 2639 1193 915
368	1255 2116 1555 2872
369	2253 2908 721 893
370	2156 56 2714 1888
371	383 280 26 2282
372	1868 1078 1834 350
373	2617 1696 2230 1251
374	605 1103 2492 2471
375	482 2455 247 2249
376	551 1393 2805 2654
377	2991 985 913 288
378	724 1580 1839 2480
379	1930 2072 1469 769
380	1452 2661 2923 1827
381	1155 1687 2847 1655
382	166 2287 2771 195
383	1398 1721 2881 1885
384	1458 1294 877 389
385	2013 1762 1655 2634
386	734 249 1967 674
387	677 2664 1607 47
388	2268 885 1543 2468
389	1149 2915 752 719
390	5 1538 1558 1604
391	951 1857 1501 1159
392	2105 2218 2194 46
393	2150 2529 2963 2051
394	8 2668 1434 1847
395	2335 352 440 43
396	1574 2694 693 2944
397	389 59 1924 273
398	1843 2197 208 2203
399	1770 162 2885 1757
400	1952 2724 2170 2909
401	1717 2832 1455 106
402	879 2956 2652 1608
403	1067 437 279 948
404	1896 2329 1390 2942
405	1274 1989 2794 1704
406	919 2053 2243 1796
407	1709 1535 551 2167
408	2345 2014 2806 709
409	1352 1021 2387 610
410	464 2539 1159 1132
411	2713 2325 2783 2843
412	119 1657 26 1687
413	1021 119 1630 1855
414	969 420 1836 1152
415	627 823 2830 2338
416	2491 972 2169 399
417	1965 2298 751 2511
418	725 379 935 2025
419	503 2988 2436 2273
420	2725 2802 351 856
421	721 18 735 2776
422	1749 394 2328 2948
423	2396 279 1134 58
424	1356 271 2263 1093
425	1285 757 1961 1368
426	831 136 471 219
427	739 305 1982 2303
428	2715 1592 2598 2400
429	1760 760 981 812
430	2606 1798 238 482
431	1643 657 2923 1551
432	972 28 781 2642
433	2523 2924 2598 921
434	309 2769 2111 1389
435	967 773 307 1522
436	690 1310 1248 2766
437	90 1528 2158 1523
438	2582 1301 2297 674
439	1719 411 1878 2779
440	672 2524 1252 2379
441	633 1291 1742 251
442	2483 1060 1148 2398
443	121 84 2264 2529
444	2602 251 1922 24
445	857 951 1651 1952
446	1572 1235 1987 1835
447	2404 1530 762 2968
448	1736 1483 1064 2503
449	1675 1345 2373 24
450	1718 1582 1182 275
451	159 1078 958 2370
452	1674 2595 1921 396
453	886 2701 1940 1733
454	1017 1583 1094 2719
455	833 2481 1488 844
456	2954 1405 885 2622
457	1799 1598 1343 2333
458	944 594 241 216
459	665 1566 2968 2448
460	2990 83 1891 1682
461	517 1829 1428 2532
462	2645 659 2778 2351
463	1165 786 2889 2086
464	616 2461 960 2944
465	2313 106 2431 2624
466	983 2372 170 109
467	2942 1522 2031 391
468	2246 1000 2139 96
469	1305 1347 86 336
470	751 2962 1640 1130
471	1468 709 1675 492
472	409 448 804 1631
473	2378 1989 2960 2212
474	2161 474 1768 1093
475	1086 1149 1665 1394
476	1177 2974 69 1000
477	61 558 433 2074
478	2522 2728 2320 1715
479	1351 571 1104 361
480	740 296 772 2788
481	789 2448 503 890
482	1721 1438 2200 641
483	528 314 1244 2519
484	1147 1079 2270 2041
485	1767 1633 2324 2087
486	2907 1651 2090 2181
