Class Times	60
Rooms	50
1	212
2	537
3	100
4	643
5	386
6	379
7	368
8	152
9	918
10	25
11	616
12	914
13	418
14	278
15	438
16	829
17	75
18	613
19	463
20	423
21	863
22	224
23	84
24	943
25	114
26	244
27	759
28	570
29	492
30	852
31	216
32	458
33	52
34	668
35	27
36	865
37	570
38	157
39	786
40	55
41	58
42	278
43	150
44	639
45	461
46	652
47	888
48	81
49	672
50	416
Classes	3000
Teachers	1500
1	980
2	641
3	1233
4	1473
5	693
6	1062
7	1085
8	551
9	1382
10	13
11	1112
12	634
13	160
14	596
15	3
16	859
17	1194
18	980
19	81
20	686
21	403
22	718
23	433
24	1231
25	625
26	875
27	381
28	566
29	232
30	1149
31	115
32	736
33	1333
34	375
35	307
36	1121
37	1307
38	1176
39	874
40	572
41	248
42	664
43	1074
44	243
45	917
46	476
47	475
48	897
49	1107
50	46
51	1186
52	153
53	295
54	1305
55	742
56	158
57	1029
58	794
59	1420
60	1282
61	1378
62	1034
63	112
64	1438
65	316
66	850
67	866
68	576
69	624
70	13
71	36
72	1397
73	60
74	1168
75	1105
76	1185
77	416
78	390
79	1084
80	402
81	1484
82	891
83	166
84	688
85	248
86	137
87	113
88	773
89	776
90	1338
91	237
92	475
93	767
94	271
95	1468
96	1463
97	511
98	771
99	891
100	986
101	412
102	1463
103	447
104	180
105	57
106	292
107	661
108	1256
109	1189
110	1059
111	581
112	660
113	153
114	800
115	1271
116	1194
117	794
118	352
119	751
120	869
121	134
122	409
123	1147
124	1096
125	565
126	859
127	200
128	422
129	516
130	418
131	508
132	693
133	342
134	257
135	703
136	951
137	435
138	481
139	882
140	1499
141	1111
142	651
143	917
144	495
145	626
146	1400
147	786
148	819
149	836
150	350
151	316
152	253
153	1368
154	612
155	561
156	1117
157	1148
158	907
159	651
160	1271
161	514
162	347
163	1485
164	369
165	87
166	1430
167	203
168	1401
169	125
170	1243
171	1218
172	1291
173	914
174	1373
175	1114
176	1288
177	190
178	10
179	1044
180	1251
181	632
182	301
183	710
184	48
185	16
186	262
187	464
188	561
189	242
190	1178
191	138
192	494
193	188
194	464
195	1001
196	320
197	604
198	993
199	1062
200	1397
201	219
202	431
203	883
204	283
205	338
206	1251
207	1093
208	1442
209	1490
210	683
211	617
212	480
213	520
214	466
215	218
216	758
217	1159
218	35
219	1305
220	156
221	955
222	1152
223	951
224	856
225	288
226	1376
227	5
228	127
229	1097
230	1410
231	575
232	1446
233	16
234	431
235	1434
236	1333
237	1499
238	266
239	707
240	138
241	1392
242	604
243	207
244	240
245	361
246	10
247	298
248	147
249	28
250	96
251	1427
