Class Times	100
Rooms	100
1	400
2	811
3	540
4	338
5	64
6	826
7	595
8	256
9	657
10	616
11	988
12	576
13	65
14	863
15	234
16	975
17	646
18	501
19	950
20	721
21	472
22	68
23	396
24	423
25	752
26	406
27	500
28	458
29	281
30	411
31	733
32	397
33	285
34	290
35	70
36	77
37	799
38	224
39	901
40	685
41	285
42	596
43	261
44	208
45	120
46	196
47	89
48	117
49	249
50	577
51	130
52	497
53	367
54	997
55	366
56	79
57	726
58	420
59	663
60	110
61	241
62	180
63	462
64	631
65	27
66	915
67	989
68	739
69	898
70	234
71	74
72	15
73	409
74	397
75	953
76	123
77	755
78	90
79	191
80	312
81	346
82	850
83	833
84	499
85	253
86	600
87	925
88	140
89	214
90	17
91	519
92	302
93	798
94	653
95	613
96	768
97	849
98	641
99	733
100	601
Classes	1000
Teachers	500
1	326
2	285
3	239
4	257
5	109
6	404
7	442
8	358
9	25
10	432
11	468
12	430
13	441
14	27
15	315
16	462
17	346
18	83
19	57
20	45
21	11
22	110
23	283
24	426
25	437
26	11
27	181
28	72
29	408
30	316
31	169
32	23
33	28
34	298
35	278
36	255
37	382
38	323
39	488
40	304
41	433
42	379
43	98
44	88
45	323
46	18
47	276
48	496
49	337
50	489
51	416
52	373
53	109
54	300
55	38
56	210
57	498
58	166
59	416
60	45
61	355
62	235
63	43
64	314
65	460
66	303
67	145
68	39
69	233
70	460
71	290
72	72
73	316
74	393
75	371
76	111
77	379
78	138
79	395
80	264
81	452
82	246
83	202
84	182
85	482
86	176
87	377
88	329
89	67
90	431
91	425
92	401
93	385
94	71
95	423
96	177
97	27
98	67
99	199
100	352
101	15
102	21
103	97
104	187
105	410
106	354
107	489
108	467
109	104
110	280
111	203
112	54
113	254
114	393
115	483
116	446
117	49
118	354
119	65
120	229
121	396
122	106
123	209
124	322
125	236
126	387
127	387
128	22
129	318
130	293
131	128
132	123
133	268
134	53
135	453
136	277
137	183
138	51
139	446
140	123
141	301
142	108
143	261
144	335
145	114
146	403
147	408
148	43
149	53
150	48
151	288
152	350
153	462
154	419
155	70
156	194
157	176
158	54
159	76
160	218
161	95
162	371
163	233
164	89
165	195
166	102
167	49
168	115
169	340
170	339
171	20
172	478
173	365
174	493
175	52
176	13
177	499
178	241
179	81
180	292
181	349
182	183
183	465
184	372
185	116
186	298
187	169
188	314
189	268
190	195
191	201
192	356
193	160
194	12
195	139
196	322
197	69
198	274
199	259
200	433
201	495
202	119
203	351
204	389
205	164
206	311
207	349
208	228
209	347
210	307
211	386
212	149
213	199
214	421
215	184
216	418
217	59
218	5
219	328
220	104
221	378
222	207
223	478
224	497
225	417
226	180
227	472
228	350
229	383
230	452
231	252
232	411
233	382
234	463
235	340
236	78
237	120
238	172
239	232
240	442
241	344
242	85
243	71
244	228
245	432
246	196
247	115
248	345
249	418
250	308
251	332
252	112
253	26
254	242
255	206
256	397
257	86
258	181
259	377
260	26
261	461
262	188
263	190
264	388
265	263
266	39
267	182
268	48
269	292
270	190
271	486
272	20
273	100
274	381
275	203
276	215
277	399
278	307
279	287
280	18
281	486
282	128
283	99
284	455
285	411
286	444
287	65
288	162
289	193
290	240
291	465
292	58
293	311
294	232
295	454
296	443
297	342
298	330
299	70
300	428
301	15
302	492
303	37
304	394
305	259
306	129
307	55
308	321
309	177
310	205
311	437
312	261
313	493
314	32
315	94
316	225
317	246
318	355
319	277
320	124
321	112
322	97
323	133
324	142
325	345
326	119
327	449
328	413
329	150
330	260
331	37
332	86
333	373
334	59
335	265
336	36
337	384
338	333
339	427
340	286
341	275
342	257
343	287
344	186
345	402
346	114
347	262
348	471
349	149
350	289
351	13
352	304
353	111
354	162
355	14
356	498
357	288
358	240
359	369
360	482
361	366
362	251
363	145
364	294
365	263
366	100
367	58
368	164
369	155
370	99
371	457
372	184
373	300
374	10
375	101
376	206
377	19
378	50
379	125
380	266
381	224
382	384
383	374
384	380
385	95
386	472
387	196
388	84
389	367
390	357
391	420
392	94
393	320
394	44
395	248
396	363
397	118
398	450
399	96
400	214
401	131
402	211
403	464
404	83
405	447
406	248
407	171
408	336
409	445
410	402
411	265
412	388
413	469
414	427
415	422
416	294
417	453
418	19
419	116
420	474
421	431
422	428
423	34
424	74
425	1
426	318
427	73
428	451
429	64
430	87
431	491
432	46
433	187
434	140
435	284
436	339
437	312
438	404
439	464
440	32
441	273
442	353
443	475
444	494
445	457
446	143
447	286
448	413
449	468
450	279
451	197
452	436
453	23
454	487
455	153
456	443
457	172
458	3
459	110
460	255
461	198
462	62
463	166
464	245
465	105
466	213
467	237
468	225
469	224
470	219
471	10
472	96
473	141
474	439
475	289
476	247
477	222
478	348
479	238
480	321
481	36
482	351
483	24
484	467
485	383
486	185
487	211
488	291
489	89
490	193
491	401
492	439
493	41
494	1
495	198
496	346
497	151
498	376
499	329
500	420
501	150
502	216
503	458
504	317
505	385
506	407
507	500
508	107
509	69
510	272
511	30
512	158
513	449
514	155
515	303
516	154
517	62
518	438
519	28
520	51
521	157
522	22
523	137
524	258
525	118
526	80
527	107
528	271
529	66
530	42
531	134
532	88
533	417
534	42
535	406
536	144
537	247
538	258
539	494
540	167
541	138
542	55
543	264
544	319
545	425
546	201
547	132
548	175
549	390
550	103
551	295
552	251
553	331
554	207
555	267
556	394
557	8
558	35
559	186
560	87
561	68
562	415
563	79
564	454
565	113
566	436
567	245
568	212
569	129
570	121
571	297
572	342
573	273
574	253
575	306
576	167
577	180
578	301
579	475
580	175
581	378
582	412
583	319
584	137
585	459
586	124
587	244
588	194
589	352
590	395
591	192
592	170
593	450
594	120
595	390
596	451
597	479
598	399
599	347
600	139
601	343
602	80
603	241
604	415
605	249
606	487
607	218
608	363
