Class Times	100
Rooms	200
1	346
2	136
3	498
4	666
5	765
6	684
7	595
8	414
9	85
10	485
11	462
12	641
13	737
14	119
15	431
16	402
17	995
18	214
19	351
20	963
21	852
22	293
23	793
24	99
25	436
26	959
27	632
28	270
29	24
30	372
31	534
32	484
33	911
34	511
35	599
36	333
37	736
38	376
39	479
40	833
41	586
42	226
43	851
44	491
45	359
46	520
47	924
48	656
49	975
50	897
51	794
52	417
53	720
54	575
55	486
56	629
57	213
58	927
59	831
60	273
61	462
62	997
63	724
64	581
65	729
66	472
67	755
68	888
69	267
70	850
71	997
72	380
73	165
74	375
75	48
76	871
77	460
78	461
79	720
80	530
81	555
82	867
83	769
84	264
85	152
86	729
87	615
88	210
89	719
90	617
91	503
92	790
93	970
94	496
95	776
96	305
97	843
98	542
99	705
100	551
101	293
102	696
103	831
104	176
105	713
106	114
107	310
108	175
109	167
110	401
111	149
112	678
113	300
114	14
115	459
116	710
117	168
118	492
119	803
120	214
121	328
122	996
123	933
124	689
125	337
126	731
127	116
128	413
129	745
130	623
131	452
132	775
133	88
134	244
135	302
136	483
137	641
138	737
139	684
140	94
141	18
142	828
143	614
144	11
145	249
146	444
147	162
148	119
149	824
150	675
151	183
152	471
153	237
154	696
155	816
156	774
157	564
158	594
159	717
160	797
161	296
162	137
163	836
164	318
165	350
166	896
167	914
168	480
169	339
170	894
171	262
172	213
173	737
174	167
175	102
176	99
177	403
178	72
179	946
180	557
181	558
182	421
183	897
184	399
185	404
186	98
187	898
188	997
189	745
190	314
191	920
192	342
193	415
194	37
195	941
196	494
197	416
198	438
199	556
200	861
Classes	800
Teachers	400
1	41
2	300
3	352
4	372
5	295
6	269
7	320
8	248
9	103
10	76
11	163
12	398
13	325
14	237
15	226
16	85
17	31
18	295
19	153
20	120
21	317
22	57
23	257
24	390
25	29
26	93
27	298
28	123
29	5
30	268
31	279
32	334
33	383
34	280
35	328
36	136
37	308
38	14
39	251
40	100
41	338
42	334
43	349
44	171
45	235
46	374
47	394
48	319
49	197
50	195
51	184
52	239
53	269
54	349
