Class Times	200
Rooms	100
1	593
2	555
3	611
4	717
5	299
6	403
7	354
8	199
9	165
10	748
11	530
12	110
13	875
14	829
15	351
16	67
17	429
18	251
19	751
20	526
21	454
22	516
23	344
24	636
25	234
26	192
27	340
28	996
29	300
30	599
31	675
32	586
33	940
34	54
35	773
36	229
37	59
38	578
39	838
40	849
41	693
42	827
43	988
44	600
45	659
46	699
47	308
48	625
49	688
50	352
51	73
52	420
53	426
54	171
55	483
56	69
57	719
58	616
59	435
60	179
61	506
62	856
63	255
64	776
65	970
66	958
67	996
68	637
69	108
70	567
71	396
72	11
73	658
74	686
75	943
76	590
77	725
78	767
79	237
80	236
81	830
82	207
83	880
84	908
85	757
86	761
87	20
88	985
89	33
90	288
91	713
92	977
93	399
94	594
95	816
96	436
97	924
98	881
99	816
100	218
Classes	8000
Teachers	4000
1	3010
2	2348
3	1369
4	1449
5	1542
6	403
7	299
8	3702
9	2199
10	1776
11	1938
12	1155
13	2350
14	1375
15	3585
16	2424
17	1282
18	3087
19	1748
20	868
21	3612
22	1475
23	2400
24	367
25	2269
26	2886
27	145
28	3647
29	1666
30	3835
31	1852
32	648
33	2346
34	3248
35	465
36	1852
37	2561
38	716
39	1045
40	1953
41	3882
42	1417
43	3773
44	572
45	378
46	2995
47	1470
48	3781
49	3805
50	3790
51	803
52	2777
53	3573
54	3517
55	1362
56	3349
57	3234
58	1406
59	2331
60	1558
61	1495
62	180
63	1847
64	2664
65	2201
66	2700
67	3081
68	1716
69	457
70	2150
71	3472
72	2827
73	3787
74	891
75	1881
76	2008
77	1554
78	1347
79	3048
80	3151
81	3134
82	2142
83	889
84	2507
85	884
86	3105
87	2744
88	1447
89	3592
90	496
91	3588
92	2834
93	2908
94	2898
95	3977
96	676
97	632
98	595
99	594
100	2412
101	1396
102	2044
103	1870
104	2098
105	185
106	3336
107	2450
108	3432
109	3742
110	2547
111	1932
112	2213
113	3705
114	2853
115	1192
116	2902
117	1368
118	1491
119	1096
120	1941
121	1538
122	3596
123	1803
124	1893
